hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
256,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.9973556224722415,289.8647766113281,17.025415607594667,0.9742527674506248,0.9794633424811177,1.0154916048049927,0.009919214799150476,0.9989156280759506,-1.6421740874648094,-3.9662722926614546,11.05158833940177,0.2,2.6807451248168945
256,0.4,120,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.9972949256189167,296.5180969238281,17.219700837233734,0.9856859905160134,0.9874851747546962,0.9931713938713074,-0.004372335500036732,0.9987193146653653,-0.9530799463391304,1.7451918151979557,-258.8393394366196,0.2,3.751390278339386
64,0.4,120,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9968383612576872,346.56463623046875,18.61624656665432,0.9872953461501515,0.9963884794513136,1.012081503868103,0.007735720132920474,0.9984500280467382,-0.4602187778800726,4.998493356565505,-1353.2550456643378,0.2,5.682512521743774
128,0.4,90,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.9967134050093591,360.2617492675781,18.980562406514146,0.9658470874534152,0.9666675669121264,0.9926427006721497,-0.004710849300477016,0.9988862287229814,-3.706318512558937,-0.003104071575873234,-1366.5378204217996,0.2,3.547708392143249
128,0.4,120,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.9965654574334621,376.4791259765625,19.403070014215857,0.9609837237113442,0.9645499314999235,1.0162607431411743,0.010411707443330854,0.9989272972129409,-2.538115158677101,-5.6057877155430145,28.378651797101423,0.2,1.908821165561676
128,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.9965135133825243,382.1730041503906,19.549245615889905,0.9632901817451536,0.9682604483240824,1.0184051990509033,0.011784750757519684,0.9987915863240421,-4.1588012129068375,-3.5581903494866536,-106.68026431829271,0.4,5.370690226554871
256,0.4,120,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.9963567117229104,399.3608703613281,19.984015371324357,0.9548689275990845,0.9586568878502166,0.9819257259368896,-0.011572885823466043,0.999061175778598,-4.335755109786987,1.3036686742457468,-85.62504214237556,0.2,4.606936573982239
128,0.4,120,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.99628782318905,406.9121398925781,20.172063352383617,0.9676491368509879,0.9677583694483852,0.9977301955223083,-0.0014533280031428092,0.9986202922438647,-3.597838804125786,0.5315826042735443,-24.519935269721195,0.2,4.42482978105545
256,0.4,120,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.9960902249440551,428.57196044921875,20.701979626335707,0.9977472916616378,0.9992990068203272,0.9991294145584106,-0.0005574301451770241,0.9980441410049108,-1.0285514406859875,8.68164672975998,-8.600666257684454,0.2,2.5314435362815857
128,0.4,120,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.9957644939422607,464.2771301269531,21.547090989898223,0.942414761562358,0.9560012251941281,0.9628604650497437,-0.023780306433107967,0.9990931123658725,-3.840712457895279,2.6918094829762573,-1348.675314414157,0.2,3.5494562983512874
