hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
128,0.4,90,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.5770154893398285,46365.66015625,215.32686817081142,0.7620652531836732,0.9576710729841285,1.0844521522521973,0.05407436500664169,0.7816217967373891,-5.9983983635902405,0.48900853812623407,-1375.5090708702828,1.0,71.26816272735596
64,0.4,120,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.5649194419384003,47691.57421875,218.38400632544042,0.736348999583949,0.9183723168806255,1.0970590114593506,0.06214652499568389,0.7688543323713785,-13.301952183246613,10.060158018668448,-8.295369910109278,1.0,40.213613510131836
128,0.4,120,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.5558471381664276,48686.0390625,220.64913111657611,0.7131854003457236,0.974689399185705,1.1815643310546875,0.11625490268914994,0.7794180838102858,-16.69875681400299,2.1756644613400558,-41.27304850652954,1.0,57.428474426269524
128,0.4,120,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.5535573661327362,48937.03515625,221.2171674085219,0.7176625821420498,1.0779741306324986,1.1858911514282227,0.11902536968518355,0.8023160798256712,1.2527155689895153,3.372953153712209,46.16222363430395,0.6,54.37133789062501
128,0.4,90,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.5512275397777557,49192.421875,221.79364705734923,0.7606239808885931,0.9586650914521878,1.0368698835372925,0.023607616002849323,0.7671203839986953,-10.486731678247452,18.912818398448536,-1162.6526816583705,1.6,29.31790828704834
128,0.4,90,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.5476829707622528,49580.9609375,222.66782645344162,0.7357961349525863,0.9057958263575833,1.033728003501892,0.02159593610149902,0.7554766314764215,-14.753146469593048,22.604897701907852,-1367.8911546995892,0.8,46.39966011047363
64,0.4,90,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.5451373159885406,49860.00390625,223.29353753803534,0.7582382307942573,1.0468881940304877,1.101906418800354,0.0652502517998841,0.785838070336166,6.711246818304062,5.193773948372107,-1387.0524573489145,0.8,48.70218276977539
256,0.4,120,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.5410474538803101,50308.31640625,224.29515466511978,0.6796743832045984,1.0367211659290954,1.2396585941314697,0.15345243058439234,0.7906586161145154,-9.757998585700989,19.34738841907079,-1381.6706796041049,0.8,39.99720811843872
128,0.4,120,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.540003091096878,50422.796875,224.5502101424089,0.7503709683702985,0.9488808673843497,0.9575502872467041,-0.027180376836604434,0.7593768307079122,-7.233957946300507,14.838841720041115,-1296.4844175340406,0.6,45.64650535583496
128,0.4,90,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.5339288711547852,51088.625,226.02792969011594,0.690705366442514,0.980659040512244,1.2076267004013062,0.13294250390339366,0.771570030613278,-21.832473576068878,19.152052643769505,-1361.7716886845767,1.0,50.03469467163087
