Date,MF_TuleR_S10_ET_POTENTIAL_IN,MF_TuleR_S10_FLOW_CFS,MF_TuleR_S10_PRECIP_INC_IN,MF_TuleR_S10_SATURATION_FRACTION_ININ,MF_TuleR_S10_STORAGE_GW_1_IN,MF_TuleR_S10_STORAGE_GW_2_IN,MF_TuleR_S10_STORAGE_SOIL_IN,MF_TuleR_S10_SWE_OBSERVED_IN,MF_TuleR_S10_TEMPERATURE_AIR_DEGF,MF_TuleR_S20_ET_POTENTIAL_IN,MF_TuleR_S20_FLOW_CFS,MF_TuleR_S20_PRECIP_INC_IN,MF_TuleR_S20_SATURATION_FRACTION_ININ,MF_TuleR_S20_STORAGE_GW_1_IN,MF_TuleR_S20_STORAGE_GW_2_IN,MF_TuleR_S20_STORAGE_SOIL_IN,MF_TuleR_S20_SWE_OBSERVED_IN,MF_TuleR_S20_TEMPERATURE_AIR_DEGF,NF_TuleR_S10_ET_POTENTIAL_IN,NF_TuleR_S10_FLOW_CFS,NF_TuleR_S10_PRECIP_INC_IN,NF_TuleR_S10_SATURATION_FRACTION_ININ,NF_TuleR_S10_STORAGE_GW_1_IN,NF_TuleR_S10_STORAGE_GW_2_IN,NF_TuleR_S10_STORAGE_SOIL_IN,NF_TuleR_S10_SWE_OBSERVED_IN,NF_TuleR_S10_TEMPERATURE_AIR_DEGF,ReservoirInflow_FLOW_CFS,ReservoirInflow_FLOW_OBSERVED_CFS,SF_TuleR_S10_ET_POTENTIAL_IN,SF_TuleR_S10_FLOW_CFS,SF_TuleR_S10_PRECIP_INC_IN,SF_TuleR_S10_SATURATION_FRACTION_ININ,SF_TuleR_S10_STORAGE_GW_1_IN,SF_TuleR_S10_STORAGE_GW_2_IN,SF_TuleR_S10_STORAGE_SOIL_IN,SF_TuleR_S10_SWE_OBSERVED_IN,SF_TuleR_S10_TEMPERATURE_AIR_DEGF,TuleR_S10_ET_POTENTIAL_IN,TuleR_S10_FLOW_CFS,TuleR_S10_PRECIP_INC_IN,TuleR_S10_SATURATION_FRACTION_ININ,TuleR_S10_STORAGE_GW_1_IN,TuleR_S10_STORAGE_GW_2_IN,TuleR_S10_STORAGE_SOIL_IN,TuleR_S10_SWE_OBSERVED_IN,TuleR_S10_TEMPERATURE_AIR_DEGF,TuleR_S20_ET_POTENTIAL_IN,TuleR_S20_FLOW_CFS,TuleR_S20_PRECIP_INC_IN,TuleR_S20_SATURATION_FRACTION_ININ,TuleR_S20_STORAGE_GW_1_IN,TuleR_S20_STORAGE_GW_2_IN,TuleR_S20_STORAGE_SOIL_IN,TuleR_S20_SWE_OBSERVED_IN,TuleR_S20_TEMPERATURE_AIR_DEGF
2/3/1995,0.007937596,25.83,0.01340,0.59115,0.2633,7.9161,2.9558,0.0698,55.493,0.005982231,272.2,0.03871,0.60486,1.3001,7.523,3.0243,18.568,47.197,0.007627184,202.6,0.01514,0.60205,0.7053,9.317,3.0102,5.4452,54.100,754,291.5,0.007576688,234.0,0.00592,0.57409,0.7797,7.2566,2.8705,4.6659,53.900,0.007493438,5.905,0.00005,0.53293,0.00000,2.7715,2.6646,0,53.813,0.008073901,13.13,0.00168,0.55418,0.0042,4.9951,2.7709,0.00000,55.999
2/4/1995,0.007959835,23.66,0.00369,0.58949,0.2167,7.8462,2.9474,0.0439,55.499,0.006113922,257.8,0.01097,0.61024,1.2109,8.228,3.0512,18.372,47.757,0.007567479,206.8,0.00395,0.61047,0.7190,9.440,3.0524,5.2174,53.861,745,269.5,0.007632068,237.7,0.00109,0.56934,0.7557,7.3524,2.8467,4.4855,54.066,0.007703903,5.928,0.00004,0.52086,0.00000,2.7318,2.6043,0,54.549,0.008069787,13.10,0.00063,0.54379,0.0030,4.9248,2.7189,0.00000,55.904
2/5/1995,0.008018366,21.54,0.01872,0.58662,0.1805,7.7691,2.9331,0.0195,55.632,0.00624676,268.2,0.04934,0.61009,1.2793,8.813,3.0504,18.178,48.292,0.007559138,246.5,0.02142,0.62117,0.7484,9.529,3.1058,5.0130,53.783,789,257.7,0.007690135,233.8,0.00850,0.56171,0.7611,7.4250,2.8086,4.3071,54.226,0.007504654,5.930,0.00105,0.50911,0.00000,2.6927,2.5456,0,53.702,0.007925202,13.04,0.00454,0.53333,0.0022,4.8550,2.6666,0.00000,55.281
2/6/1995,0.007816632,25.93,0.01736,0.58589,0.2679,7.7026,2.9295,0.0038,54.797,0.006054195,330.1,0.04396,0.61536,1.5927,9.512,3.0768,18.010,47.316,0.007414449,374.5,0.01945,0.63236,0.8434,9.627,3.1618,4.8549,53.110,995,245.8,0.007490307,245.7,0.01014,0.55442,0.8278,7.4877,2.7721,4.1402,53.357,0.007463761,5.915,0.00129,0.49950,0.00000,2.6542,2.4975,0,53.459,0.007828578,12.97,0.00479,0.52772,0.0021,4.7860,2.6386,0.00000,54.843
2/7/1995,0.006698849,23.60,0.00614,0.58589,0.2163,7.6484,2.9295,0.0000,50.258,0.005082909,292.4,0.00429,0.60536,1.3516,10.142,3.0268,17.910,42.403,0.006385225,244.3,0.00614,0.62241,0.8061,9.710,3.1121,4.7487,48.716,823,241.3,0.006333178,243.6,0.01035,0.55004,0.8113,7.5286,2.7502,4.0197,48.444,0.007454274,5.885,0.00599,0.49098,0.00000,2.6162,2.4549,0,53.347,0.00725966,12.87,0.00760,0.52349,0.0017,4.7180,2.6175,0.00000,52.584
2/8/1995,0.00573692,20.74,0.00866,0.58621,0.1633,7.5809,2.9311,0.0000,45.715,0.003762144,228.5,0.00584,0.60008,0.9924,10.474,3.0004,17.884,36.377,0.005596072,215.6,0.00842,0.60764,0.7433,9.731,3.0382,4.7078,44.703,711,261.6,0.005317679,227.6,0.01367,0.55111,0.7393,7.5309,2.7555,3.9855,43.280,0.007795625,5.844,0.01163,0.48772,0.00000,2.5788,2.4386,0,54.530,0.007044799,12.76,0.01131,0.52273,0.0014,4.6508,2.6136,0.00000,51.523
2/9/1995,0.005271886,18.80,0.00302,0.58735,0.1275,7.5053,2.9367,0.0000,43.230,0.002591849,178.2,0.00166,0.60000,0.7132,10.595,3.0000,17.892,33.856,0.005000392,204.5,0.00230,0.59407,0.6887,9.708,2.9704,4.7111,42.654,623,251.8,0.004850684,202.9,0.00551,0.55605,0.6323,7.5025,2.7802,3.9927,41.030,0.007673263,5.794,0.00591,0.48933,0.00000,2.5419,2.4466,0,53.977,0.006787391,12.63,0.00429,0.52582,0.0013,4.5845,2.6291,0.00000,50.304
2/10/1995,0.005380874,16.98,0.00000,0.58754,0.0938,7.4239,2.9377,0.0000,43.765,0.003690216,147.9,0.00000,0.59995,0.5413,10.609,2.9997,17.880,35.824,0.00534266,193.2,0.00000,0.58482,0.6306,9.661,2.9241,4.6999,43.297,556,227.6,0.005062077,179.5,0.00000,0.55586,0.5333,7.4546,2.7793,3.9756,41.824,0.007295797,5.737,0.00000,0.48969,0.00000,2.5055,2.4485,0,52.444,0.006610775,12.49,0.00000,0.52634,0.0010,4.5192,2.6317,0.00000,49.531
2/11/1995,0.005759704,15.53,0.00000,0.58550,0.0678,7.3371,2.9275,0.0000,45.583,0.004425479,131.2,0.00000,0.59920,0.4434,10.577,2.9960,17.852,38.356,0.005716,178.8,0.00000,0.57946,0.5609,9.602,2.8973,4.6775,45.137,506,211.0,0.005464724,162.5,0.00000,0.55445,0.4620,7.3962,2.7723,3.9450,43.918,0.007514666,5.675,0.00000,0.48365,0.00000,2.4697,2.4182,0,53.203,0.006870403,12.35,0.00000,0.52178,0.0008,4.4547,2.6089,0.00000,50.570
2/12/1995,0.005377545,14.44,0.00000,0.57867,0.0487,7.2466,2.8934,0.0000,43.563,0.003733467,123.2,0.00000,0.59668,0.3896,10.531,2.9834,17.831,35.937,0.005406462,166.1,0.00000,0.57083,0.4992,9.537,2.8542,4.6609,43.406,471,205.3,0.00512621,149.6,0.00000,0.54942,0.4072,7.3327,2.7471,3.9201,41.994,0.007257696,5.610,0.00000,0.47190,0.00000,2.4343,2.3595,0,52.116,0.00662775,12.19,0.00000,0.51163,0.0006,4.3911,2.5581,0.00000,49.423
2/13/1995,0.005004837,13.70,0.03037,0.57590,0.0384,7.1537,2.8795,0.0000,41.463,0.001754444,110.9,0.02707,0.59439,0.3140,10.477,2.9719,17.973,32.772,0.004723302,153.3,0.04221,0.56999,0.4400,9.468,2.8499,4.7201,41.202,430,197.5,0.004686144,134.7,0.03029,0.54641,0.3439,7.2652,2.7321,3.9364,39.794,0.007072369,5.541,0.02973,0.46689,0.00000,2.3995,2.3344,0,51.285,0.006393246,12.04,0.03722,0.51036,0.0005,4.3284,2.5518,0.00000,48.271
2/14/1995,0.004738776,23.67,0.06413,0.59924,0.2555,7.1004,2.9962,0.0030,39.897,0.001662372,104.6,0.05994,0.59613,0.2760,10.410,2.9807,18.359,31.306,0.004364917,178.5,0.06982,0.59754,0.5717,9.441,2.9877,4.8560,39.516,462,913.3,0.003891863,135.6,0.10581,0.58491,0.3612,7.1999,2.9246,4.2613,38.231,0.006609001,5.550,0.05504,0.53505,0.00526,2.3657,2.6752,0,49.271,0.005992042,13.73,0.06650,0.58286,0.0845,4.2865,2.9143,0.00000,46.380
2/15/1995,0.004791996,37.21,0.03403,0.60000,0.4990,7.2203,3.0000,0.0055,40.180,0.001726693,98.3,0.03310,0.59620,0.2354,10.346,2.9810,18.597,32.775,0.004492572,184.7,0.02773,0.59836,0.5835,9.534,2.9918,4.9139,39.964,534,595.4,0.004216693,188.6,0.07766,0.59603,0.5785,7.2534,2.9801,4.6368,38.400,0.00606585,6.632,0.02535,0.58959,0.05897,2.3793,2.9480,0,46.780,0.005720578,18.04,0.02951,0.59980,0.2471,4.4221,2.9990,0.00000,45.068
2/16/1995,0.005541634,28.48,0.00026,0.60000,0.3188,7.3321,3.0000,0.0026,44.099,0.004069246,92.3,0.00024,0.59783,0.2010,10.276,2.9891,18.573,36.771,0.005506871,153.0,0.00013,0.59896,0.4325,9.591,2.9948,4.8986,43.665,448,410.7,0.005278805,154.5,0.00214,0.59725,0.4230,7.3521,2.9863,4.6109,42.558,0.006377756,5.743,0.00004,0.59402,0.01701,2.4124,2.9701,0,48.097,0.006260271,14.40,0.00023,0.60000,0.1021,4.5554,3.0000,0.00000,47.545
2/17/1995,0.006259379,21.58,0.00000,0.59909,0.1913,7.3340,2.9955,0.0006,47.416,0.004761783,99.5,0.00000,0.59929,0.2419,10.207,2.9964,18.517,39.759,0.006100829,140.5,0.00000,0.59853,0.3789,9.575,2.9927,4.8624,46.459,420,333.4,0.005970688,140.3,0.00000,0.59905,0.3734,7.3643,2.9953,4.5331,45.880,0.007026934,5.361,0.00000,0.59128,0.00310,2.3914,2.9564,0,50.745,0.006928635,12.59,0.00000,0.59782,0.0382,4.5521,2.9891,0.00000,50.331
2/18/1995,0.007020755,17.73,0.00000,0.59232,0.1198,7.2880,2.9616,0.0000,50.595,0.005447811,117.9,0.00000,0.59835,0.3441,10.155,2.9918,18.401,43.376,0.006722116,141.4,0.00000,0.59253,0.3859,9.533,2.9626,4.7776,49.197,453,314.9,0.006698479,158.2,0.00000,0.59626,0.4563,7.3547,2.9813,4.4182,49.084,0.007623365,5.258,0.00000,0.58150,0.00060,2.3597,2.9075,0,52.982,0.007561477,11.96,0.00000,0.58884,0.0160,4.5084,2.9442,0.00000,52.745
2/19/1995,0.008294079,15.39,0.00000,0.58019,0.0761,7.2194,2.9010,0.0000,55.313,0.006551455,146.6,0.00000,0.59456,0.5031,10.173,2.9728,18.207,48.410,0.00783673,146.0,0.00000,0.58273,0.4068,9.489,2.9136,4.6413,53.546,518,292.4,0.008019656,193.2,0.00000,0.58837,0.6049,7.3521,2.9419,4.2449,54.168,0.008219612,5.206,0.00000,0.56884,0.00012,2.3264,2.8442,0,55.054,0.00847084,11.70,0.00000,0.57604,0.0072,4.4524,2.8802,0.00000,55.935
2/20/1995,0.00913665,13.89,0.00000,0.56626,0.0484,7.1388,2.8313,0.0000,58.048,0.007089605,198.3,0.00000,0.58994,0.7846,10.347,2.9497,17.979,50.512,0.008571715,149.6,0.00000,0.57106,0.4237,9.470,2.8553,4.4806,56.036,600,291.0,0.008800319,221.0,0.00000,0.57763,0.7183,7.3580,2.8881,4.0362,56.749,0.008769539,5.162,0.00000,0.55526,0.00002,2.2932,2.7763,0,56.839,0.009177401,11.58,0.00000,0.56193,0.0034,4.3923,2.8097,0.00000,58.177
2/21/1995,0.008882716,12.90,0.02182,0.55667,0.0306,7.0513,2.7833,0.0000,57.102,0.006634666,231.7,0.05155,0.59211,0.9671,10.659,2.9605,17.777,48.486,0.008392614,148.8,0.02419,0.56491,0.4204,9.473,2.8245,4.3397,55.228,645,299.4,0.008471399,235.1,0.01925,0.57251,0.7757,7.3592,2.8625,3.8609,55.462,0.009005495,5.117,0.00058,0.54124,0.00000,2.2604,2.7062,0,57.525,0.00924788,11.50,0.00547,0.54869,0.0018,4.3310,2.7435,0.00000,58.313
2/22/1995,0.008600458,14.28,0.02330,0.58101,0.0619,6.9650,2.9050,0.0000,56.052,0.006391321,324.9,0.05682,0.61255,1.4217,11.086,3.0628,17.588,47.352,0.00812377,166.7,0.02558,0.57999,0.5091,9.490,2.8999,4.2098,54.180,774,290.6,0.008175706,251.5,0.01967,0.59890,0.8456,7.3496,2.9945,3.7041,54.321,0.009189925,5.069,0.00058,0.52789,0.00000,2.2281,2.6394,0,58.030,0.009176183,11.43,0.00553,0.54372,0.0011,4.2698,2.7186,0.00000,57.987
2/23/1995,0.008648943,14.04,0.00148,0.58394,0.0541,6.8903,2.9197,0.0000,56.136,0.006531913,320.5,0.00527,0.60980,1.4226,11.540,3.0490,17.334,47.872,0.008139901,163.0,0.00140,0.57898,0.4844,9.513,2.8949,4.0530,54.188,791,286.3,0.008242446,277.0,0.00042,0.61402,0.8467,7.3285,3.0701,3.5195,54.503,0.008534621,5.018,0.00000,0.51440,0.00000,2.1962,2.5720,0,55.759,0.008823318,11.36,0.00006,0.53623,0.0008,4.2091,2.6811,0.00000,56.735
2/24/1995,0.008622977,12.88,0.00218,0.57991,0.0335,6.8090,2.8996,0.0000,55.943,0.006440059,315.0,0.00792,0.60560,1.3914,11.874,3.0280,16.992,47.342,0.008173691,153.6,0.00209,0.57274,0.4396,9.515,2.8637,3.8756,54.158,782,278.5,0.008218752,284.6,0.00062,0.61826,0.8268,7.2918,3.0913,3.3056,54.283,0.00842881,4.964,0.00000,0.50083,0.00000,2.1648,2.5041,0,55.293,0.008797015,11.27,0.00009,0.52414,0.0005,4.1492,2.6207,0.00000,56.546
2/25/1995,0.008413227,12.10,0.00436,0.57280,0.0205,6.7224,2.8640,0.0000,55.089,0.006085711,318.2,0.01583,0.60216,1.4069,12.125,3.0108,16.636,45.657,0.008056185,143.9,0.00419,0.56459,0.3945,9.501,2.8230,3.7111,53.530,835,272.4,0.007958896,344.8,0.00125,0.60822,0.8046,7.2444,3.0411,3.1137,53.170,0.009366564,4.907,0.00000,0.48661,0.00000,2.1338,2.4331,0,58.296,0.009246973,11.17,0.00017,0.50996,0.0003,4.0900,2.5498,0.00000,57.910
2/26/1995,0.008152551,11.60,0.00218,0.56609,0.0127,6.6330,2.8304,0.0000,54.057,0.005864683,324.6,0.00792,0.60027,1.4322,12.318,3.0013,16.280,44.543,0.007886344,136.4,0.00209,0.55654,0.3593,9.474,2.7827,3.5585,52.763,840,267.3,0.007677669,351.8,0.00062,0.59416,0.7821,7.1897,2.9708,2.9654,52.015,0.009392343,4.848,0.00000,0.47160,0.00000,2.1033,2.3580,0,58.279,0.009169297,11.07,0.00009,0.49551,0.0002,4.0315,2.4776,0.00000,57.550
