number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_hidden_size,params_num_layers,params_output_dropout,params_schedule_pairs,params_seq_length_1D,params_seq_length_1H,state
126,-1000000000.0,2026-02-26 16:45:23.550721,2026-02-26 16:45:23.559856,0 days 00:00:00.009135,32,2,256,1,0.5570220874732671,"((0.5, 0.25), (0.01, 0.005, 0.001))",133,383,COMPLETE
125,-1000000000.0,2026-02-26 16:45:23.542173,2026-02-26 16:45:23.551519,0 days 00:00:00.009346,32,2,256,1,0.47574467591627095,"((0.5, 0.25), (0.01, 0.005, 0.001))",108,364,COMPLETE
124,-1000000000.0,2026-02-26 16:45:23.540834,2026-02-26 16:45:23.550069,0 days 00:00:00.009235,32,2,256,1,0.41630251666605955,"((0.5, 0.25), (0.01, 0.005, 0.001))",107,322,COMPLETE
123,-1000000000.0,2026-02-26 16:45:23.532891,2026-02-26 16:45:23.541640,0 days 00:00:00.008749,32,2,256,1,0.27732257127629445,"((0.5, 0.25), (0.01, 0.005, 0.001))",122,386,COMPLETE
122,-1000000000.0,2026-02-26 16:45:23.531242,2026-02-26 16:45:23.540304,0 days 00:00:00.009062,32,2,256,1,0.4366166858716033,"((0.5, 0.25), (0.01, 0.005, 0.001))",111,397,COMPLETE
121,-1000000000.0,2026-02-26 16:45:23.522717,2026-02-26 16:45:23.532234,0 days 00:00:00.009517,64,3,256,1,0.45887177970881854,"((0.5, 0.25), (0.01, 0.005, 0.001))",95,308,COMPLETE
120,-1000000000.0,2026-02-26 16:45:23.520120,2026-02-26 16:45:23.530628,0 days 00:00:00.010508,128,4,128,1,0.29783990687254286,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",80,267,COMPLETE
119,-1000000000.0,2026-02-26 16:45:23.513919,2026-02-26 16:45:23.522377,0 days 00:00:00.008458,128,4,128,1,0.49500571115675934,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",81,171,COMPLETE
118,-1000000000.0,2026-02-26 16:45:23.508808,2026-02-26 16:45:23.519762,0 days 00:00:00.010954,128,4,64,1,0.21978836346007966,"((0.7, 0.2), (0.01, 0.002, 0.0005))",72,225,COMPLETE
117,-1000000000.0,2026-02-26 16:45:23.503970,2026-02-26 16:45:23.513513,0 days 00:00:00.009543,32,2,64,1,0.11626037033555756,"((0.7, 0.2), (0.01, 0.002, 0.0005))",98,373,COMPLETE
