number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_hidden_size,params_num_layers,params_output_dropout,params_schedule_pairs,params_seq_length_1D,params_seq_length_1H,state
20,-1000000000.0,2026-02-26 16:45:22.479818,2026-02-26 16:45:22.482925,0 days 00:00:00.003107,128,3,64,1,0.52139116692115,"((0.5, 0.25), (0.01, 0.005, 0.001))",118,292,COMPLETE
19,-1000000000.0,2026-02-26 16:45:22.474877,2026-02-26 16:45:22.479459,0 days 00:00:00.004582,32,4,64,1,0.19411422326978187,"((0.7, 0.2), (0.01, 0.002, 0.0005))",89,357,COMPLETE
18,-1000000000.0,2026-02-26 16:45:22.472911,2026-02-26 16:45:22.479058,0 days 00:00:00.006147,32,2,128,1,0.4163387091193116,"((0.7, 0.2), (0.01, 0.002, 0.0005))",78,223,COMPLETE
17,-1000000000.0,2026-02-26 16:45:22.469068,2026-02-26 16:45:22.473103,0 days 00:00:00.004035,32,2,128,1,0.41632904278293187,"((0.7, 0.2), (0.01, 0.002, 0.0005))",78,216,COMPLETE
15,-1000000000.0,2026-02-26 16:45:22.461811,2026-02-26 16:45:22.468198,0 days 00:00:00.006387,128,3,64,1,0.5281593068597037,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",106,331,COMPLETE
31,-1000000000.0,2026-02-26 16:45:22.525141,2026-02-26 16:45:22.533005,0 days 00:00:00.007864,64,2,64,1,0.17307069830710253,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",149,161,COMPLETE
14,-1000000000.0,2026-02-26 16:45:22.457629,2026-02-26 16:45:22.461152,0 days 00:00:00.003523,32,4,64,1,0.4770886344831983,"((0.5, 0.25), (0.01, 0.005, 0.001))",94,265,COMPLETE
13,-1000000000.0,2026-02-26 16:45:22.454289,2026-02-26 16:45:22.460946,0 days 00:00:00.006657,32,4,64,1,0.47398712016961714,"((0.5, 0.25), (0.01, 0.005, 0.001))",94,265,COMPLETE
12,-1000000000.0,2026-02-26 16:45:22.448369,2026-02-26 16:45:22.453696,0 days 00:00:00.005327,128,3,64,1,0.5912195052082431,"((0.5, 0.25), (0.01, 0.005, 0.001))",62,398,COMPLETE
11,-1000000000.0,2026-02-26 16:45:22.446195,2026-02-26 16:45:22.453496,0 days 00:00:00.007301,128,3,64,1,0.5826223375507052,"((0.5, 0.25), (0.01, 0.005, 0.001))",63,396,COMPLETE
10,-1000000000.0,2026-02-26 16:45:22.445092,2026-02-26 16:45:22.445702,0 days 00:00:00.000610,64,2,256,1,0.29401989081787006,"((0.7, 0.2), (0.01, 0.002, 0.0005))",149,184,COMPLETE
9,-1000000000.0,2026-02-26 16:45:22.444165,2026-02-26 16:45:22.445575,0 days 00:00:00.001410,64,4,256,1,0.36693809935725386,"((0.5, 0.25), (0.01, 0.005, 0.001))",73,328,COMPLETE
