Col Number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
4657,1-Jul-07,24:00:00,330.962591,0.091946,0.000143,0.000143,0,0,0.175799,0.085101,0.000131,0.000131,0,0,0.068978,0.085086,0.000026,0.000026,0,0,0.064822,0.08511,0.000035,0.000035,0,0,0,0.085091,0.000044,0.000044,0,0,0.024048,0.085152,0.000194,0.000194,0,0,0.171178,0.091831,0.000107,0.000107,0,0,0.160438,0.091865,0.000236,0.000236,0,0,0.18083,0.118094,0.135646,0.135646,0,0,0,0.11809,0.153394,0.153394,0,0,0,0.08513,0.000077,0.000077,0,0,0,0.085154,0.000037,0.000037,0,0,0,0.118076,0.193384,0.193384,0,0,0
4658,2-Jul-07,24:00:00,329.949789,0.092718,0.000127,0.000127,0,0,0.162531,0.093578,0.000116,0.000116,0,0,0.05422,0.093562,0.000023,0.000023,0,0,0.050066,0.093588,0.000031,0.000031,0,0,0,0.093568,0.000039,0.000039,0,0,0.009291,0.093635,0.000172,0.000172,0,0,0.15852,0.092606,0.000095,0.000095,0,0,0.147187,0.09264,0.000209,0.000209,0,0,0.167574,0.11909,0.127747,0.127747,0,0,0,0.119087,0.144461,0.144461,0,0,0,0.093612,0.000068,0.000068,0,0,0,0.093637,0.000033,0.000033,0,0,0,0.119073,0.182122,0.182122,0,0,0
4659,3-Jul-07,24:00:00,326.995142,0.097236,0.000112,0.000112,0,0,0.14885,0.093461,0.000103,0.000103,0,0,0.03858,0.093448,0.00002,0.00002,0,0,0.034429,0.093469,0.000028,0.000028,0,0,0,0.093453,0.000035,0.000035,0,0,0.000305,0.093506,0.000153,0.000153,0,0,0.145107,0.097123,0.000084,0.000084,0,0,0.133523,0.097157,0.000186,0.000186,0,0,0.153905,0.124898,0.120307,0.120307,0,0,0,0.124894,0.136048,0.136048,0,0,0,0.093487,0.00006,0.00006,0,0,0,0.093508,0.000029,0.000029,0,0,0,0.12488,0.171516,0.171516,0,0,0
4660,4-Jul-07,24:00:00,340.546477,0.100837,0.0001,0.0001,0,0,0.134694,0.096347,0.000092,0.000092,0,0,0.022747,0.096334,0.000018,0.000018,0,0,0.018598,0.096353,0.000025,0.000025,0,0,0,0.096339,0.000031,0.000031,0,0,0,0.096389,0.000136,0.000136,0,0,0.131529,0.100736,0.000075,0.000075,0,0,0.119382,0.100766,0.000165,0.000165,0,0,0.13976,0.12954,0.113301,0.113301,0,0,0,0.129537,0.128125,0.128125,0,0,0,0.096371,0.000054,0.000054,0,0,0,0.09639,0.000026,0.000026,0,0,0,0.129524,0.161528,0.161528,0,0,0
4661,5-Jul-07,24:00:00,354.952852,0.102473,0.000088,0.000088,0,0,0.120156,0.097278,0.000081,0.000081,0,0,0.00711,0.097263,0.000016,0.000016,0,0,0.004533,0.097287,0.000022,0.000022,0,0,0,0.097269,0.000027,0.000027,0,0,0,0.09733,0.00012,0.00012,0,0,0.117703,0.102355,0.000066,0.000066,0,0,0.10486,0.10239,0.000146,0.000146,0,0,0.125233,0.131625,0.106703,0.106703,0,0,0,0.131621,0.120664,0.120664,0,0,0,0.097308,0.000047,0.000047,0,0,0,0.097332,0.000023,0.000023,0,0,0,0.131606,0.152121,0.152121,0,0,0
4662,6-Jul-07,24:00:00,354.616499,0.099323,0.000078,0.000078,0,0,0.10584,0.07343,0.000072,0.000072,0,0,0,0.073422,0.000014,0.000014,0,0,0,0.073434,0.000019,0.000019,0,0,0,0.073424,0.000024,0.000024,0,0,0,0.073458,0.000107,0.000107,0,0,0.105221,0.099199,0.000059,0.000059,0,0,0.09056,0.099235,0.00013,0.00013,0,0,0.110928,0.127567,0.100489,0.100489,0,0,0,0.127563,0.113637,0.113637,0,0,0,0.073447,0.000042,0.000042,0,0,0,0.073459,0.00002,0.00002,0,0,0,0.127547,0.143262,0.143262,0,0,0
4663,7-Jul-07,24:00:00,357.660105,0.091492,0.00007,0.00007,0,0,0.092104,0.074643,0.000064,0.000064,0,0,0,0.074625,0.000012,0.000012,0,0,0,0.074632,0.000017,0.000017,0,0,0,0.074629,0.000021,0.000021,0,0,0,0.074667,0.000095,0.000095,0,0,0.094919,0.091392,0.000052,0.000052,0,0,0.076842,0.091421,0.000115,0.000115,0,0,0.097205,0.117525,0.094637,0.094637,0,0,0,0.117522,0.107019,0.107019,0,0,0,0.074652,0.000037,0.000037,0,0,0,0.07466,0.000018,0.000018,0,0,0,0.117509,0.134919,0.134919,0,0,0
4664,8-Jul-07,24:00:00,378.492548,0.099717,0.000062,0.000062,0,0,0.078583,0.077764,0.000057,0.000057,0,0,0,0.07775,0.000011,0.000011,0,0,0,0.077762,0.000015,0.000015,0,0,0,0.077754,0.000019,0.000019,0,0,0,0.077794,0.000084,0.000084,0,0,0.083853,0.099575,0.000046,0.000046,0,0,0.063336,0.099616,0.000102,0.000102,0,0,0.083694,0.128054,0.089126,0.089126,0,0,0,0.128048,0.100787,0.100787,0,0,0,0.077778,0.000033,0.000033,0,0,0,0.077791,0.000016,0.000016,0,0,0,0.12803,0.127062,0.127062,0,0,0
4665,9-Jul-07,24:00:00,388.593782,0.093251,0.000055,0.000055,0,0,0.064844,0.062511,0.00005,0.00005,0,0,0,0.06249,0.00001,0.00001,0,0,0,0.062489,0.000013,0.000013,0,0,0,0.062491,0.000017,0.000017,0,0,0,0.062526,0.000074,0.000074,0,0,0.073907,0.093121,0.000041,0.000041,0,0,0.049618,0.093158,0.00009,0.00009,0,0,0.06997,0.119752,0.083936,0.083936,0,0,0,0.119748,0.094918,0.094918,0,0,0,0.062503,0.000029,0.000029,0,0,0,0.062515,0.000014,0.000014,0,0,0,0.11973,0.119663,0.119663,0,0,0
4666,10-Jul-07,24:00:00,380.16382,0.095204,0.000049,0.000049,0,0,0.051423,0.057291,0.000045,0.000045,0,0,0,0.05727,0.000009,0.000009,0,0,0,0.057271,0.000012,0.000012,0,0,0,0.057272,0.000015,0.000015,0,0,0,0.057308,0.000066,0.000066,0,0,0.065341,0.095089,0.000036,0.000036,0,0,0.036215,0.095122,0.00008,0.00008,0,0,0.056562,0.12228,0.079048,0.079048,0,0,0,0.122276,0.08939,0.08939,0,0,0,0.057294,0.000026,0.000026,0,0,0,0.057298,0.000013,0.000013,0,0,0,0.122261,0.112694,0.112694,0,0,0
4667,11-Jul-07,24:00:00,374.465421,0.076805,0.000043,0.000043,0,0,0.038782,0.040202,0.00004,0.00004,0,0,0,0.040176,0.000008,0.000008,0,0,0,0.040189,0.000011,0.000011,0,0,0,0.040186,0.000013,0.000013,0,0,0,0.040236,0.000059,0.000059,0,0,0.058416,0.076717,0.000032,0.000032,0,0,0.02359,0.076741,0.000071,0.000071,0,0,0.043933,0.098653,0.074444,0.074444,0,0,0,0.09865,0.084184,0.084184,0,0,0,0.040207,0.000023,0.000023,0,0,0,0.040226,0.000011,0.000011,0,0,0,0.098639,0.106131,0.106131,0,0,0
4668,12-Jul-07,24:00:00,371.649044,0.082161,0.000038,0.000038,0,0,0.027469,0.075322,0.000035,0.000035,0,0,0,0.075308,0.000007,0.000007,0,0,0,0.075327,0.000009,0.000009,0,0,0,0.075311,0.000012,0.000012,0,0,0,0.075365,0.000052,0.000052,0,0,0.05007,0.08206,0.000029,0.000029,0,0,0.012288,0.082089,0.000063,0.000063,0,0,0.032628,0.105525,0.070109,0.070109,0,0,0,0.105521,0.079282,0.079282,0,0,0,0.075347,0.000021,0.000021,0,0,0,0.075367,0.00001,0.00001,0,0,0,0.105508,0.099951,0.099951,0,0,0
4669,13-Jul-07,24:00:00,365.496608,0.083164,0.000034,0.000034,0,0,0.015615,0.0831,0.000031,0.000031,0,0,0,0.08309,0.000006,0.000006,0,0,0,0.083108,0.000008,0.000008,0,0,0,0.083093,0.00001,0.00001,0,0,0,0.083137,0.000046,0.000046,0,0,0.038744,0.083067,0.000025,0.000025,0,0,0.002596,0.083094,0.000056,0.000056,0,0,0.020784,0.106818,0.066026,0.066026,0,0,0,0.106815,0.074665,0.074665,0,0,0,0.083122,0.000018,0.000018,0,0,0,0.08314,0.000009,0.000009,0,0,0,0.106802,0.09413,0.09413,0,0,0
4670,14-Jul-07,24:00:00,355.909437,0.094261,0.00003,0.00003,0,0,0.004509,0.073152,0.000028,0.000028,0,0,0,0.073129,0.000005,0.000005,0,0,0,0.073139,0.000007,0.000007,0,0,0,0.073139,0.000009,0.000009,0,0,0,0.073172,0.000041,0.000041,0,0,0.02779,0.094148,0.000022,0.000022,0,0,0,0.094188,0.00005,0.00005,0,0,0.008551,0.12108,0.062181,0.062181,0,0,0,0.121083,0.070317,0.070317,0,0,0,0.073155,0.000016,0.000016,0,0,0,0.073161,0.000008,0.000008,0,0,0,0.121068,0.088648,0.088648,0,0,0
4671,15-Jul-07,24:00:00,347.393534,0.091414,0.000027,0.000027,0,0,0,0.087644,0.000024,0.000024,0,0,0,0.087624,0.000005,0.000005,0,0,0,0.087634,0.000007,0.000007,0,0,0,0.087627,0.000008,0.000008,0,0,0,0.087677,0.000036,0.000036,0,0,0.016495,0.09132,0.00002,0.00002,0,0,0,0.091347,0.000044,0.000044,0,0,0.000383,0.117429,0.05856,0.05856,0,0,0,0.117425,0.066222,0.066222,0,0,0,0.087651,0.000014,0.000014,0,0,0,0.08767,0.000007,0.000007,0,0,0,0.117413,0.083486,0.083486,0,0,0
4672,16-Jul-07,24:00:00,343.020154,0.084995,0.000024,0.000024,0,0,0,0.079757,0.000022,0.000022,0,0,0,0.079746,0.000004,0.000004,0,0,0,0.079767,0.000006,0.000006,0,0,0,0.07975,0.000007,0.000007,0,0,0,0.0798,0.000032,0.000032,0,0,0.004632,0.084889,0.000018,0.000018,0,0,0,0.084918,0.000039,0.000039,0,0,0,0.109162,0.05515,0.05515,0,0,0,0.109157,0.062365,0.062365,0,0,0,0.079783,0.000013,0.000013,0,0,0,0.079804,0.000006,0.000006,0,0,0,0.109143,0.078624,0.078624,0,0,0
4673,17-Jul-07,24:00:00,337.155075,0.074375,0.000021,0.000021,0,0,0,0.0754,0.000019,0.000019,0,0,0,0.075392,0.000004,0.000004,0,0,0,0.075409,0.000005,0.000005,0,0,0,0.075395,0.000006,0.000006,0,0,0,0.075437,0.000028,0.000028,0,0,0,0.074249,0.000016,0.000016,0,0,0,0.074287,0.000035,0.000035,0,0,0,0.09549,0.051938,0.051938,0,0,0,0.095484,0.058733,0.058733,0,0,0,0.075423,0.000011,0.000011,0,0,0,0.07544,0.000005,0.000005,0,0,0,0.095465,0.074045,0.074045,0,0,0
4674,18-Jul-07,24:00:00,332.597821,0.058514,0.000019,0.000019,0,0,0,0.071266,0.000017,0.000017,0,0,0,0.071247,0.000003,0.000003,0,0,0,0.071259,0.000005,0.000005,0,0,0,0.071251,0.000006,0.000006,0,0,0,0.071298,0.000025,0.000025,0,0,0,0.058367,0.000014,0.000014,0,0,0,0.058428,0.000031,0.000031,0,0,0,0.0751,0.048913,0.048913,0,0,0,0.0751,0.055313,0.055313,0,0,0,0.071278,0.00001,0.00001,0,0,0,0.071296,0.000005,0.000005,0,0,0,0.075078,0.069733,0.069733,0,0,0
4675,19-Jul-07,24:00:00,326.948049,0.08218,0.000016,0.000016,0,0,0,0.083865,0.000015,0.000015,0,0,0,0.083853,0.000003,0.000003,0,0,0,0.083877,0.000004,0.000004,0,0,0,0.083856,0.000005,0.000005,0,0,0,0.083911,0.000022,0.000022,0,0,0,0.082083,0.000012,0.000012,0,0,0,0.082109,0.000027,0.000027,0,0,0,0.105551,0.046065,0.046065,0,0,0,0.105547,0.052092,0.052092,0,0,0,0.083895,0.000009,0.000009,0,0,0,0.083917,0.000004,0.000004,0,0,0,0.105533,0.065672,0.065672,0,0,0
4676,20-Jul-07,24:00:00,312.460676,0.082955,0.000015,0.000015,0,0,0,0.079048,0.000013,0.000013,0,0,0,0.079038,0.000003,0.000003,0,0,0,0.079061,0.000004,0.000004,0,0,0,0.079041,0.000004,0.000004,0,0,0,0.079095,0.00002,0.00002,0,0,0,0.082857,0.000011,0.000011,0,0,0,0.082883,0.000024,0.000024,0,0,0,0.106545,0.043382,0.043382,0,0,0,0.106541,0.049058,0.049058,0,0,0,0.079078,0.000008,0.000008,0,0,0,0.0791,0.000004,0.000004,0,0,0,0.106526,0.061848,0.061848,0,0,0
4677,21-Jul-07,24:00:00,304.684746,0.086811,0.000013,0.000013,0,0,0,0.080938,0.000012,0.000012,0,0,0,0.08093,0.000002,0.000002,0,0,0,0.080951,0.000003,0.000003,0,0,0,0.080933,0.000004,0.000004,0,0,0,0.080981,0.000018,0.000018,0,0,0,0.086711,0.00001,0.00001,0,0,0,0.086736,0.000021,0.000021,0,0,0,0.111496,0.040856,0.040856,0,0,0,0.111492,0.046201,0.046201,0,0,0,0.080965,0.000007,0.000007,0,0,0,0.080986,0.000003,0.000003,0,0,0,0.111475,0.058246,0.058246,0,0,0
4678,22-Jul-07,24:00:00,302.563673,0.094454,0.000011,0.000011,0,0,0,0.081474,0.000011,0.000011,0,0,0,0.081454,0.000002,0.000002,0,0,0,0.081458,0.000003,0.000003,0,0,0,0.081465,0.000004,0.000004,0,0,0,0.081497,0.000016,0.000016,0,0,0,0.094348,0.000009,0.000009,0,0,0,0.094376,0.000019,0.000019,0,0,0,0.12132,0.038477,0.038477,0,0,0,0.121315,0.043511,0.043511,0,0,0,0.081482,0.000006,0.000006,0,0,0,0.081488,0.000003,0.000003,0,0,0,0.121299,0.054854,0.054854,0,0,0
4679,23-Jul-07,24:00:00,301.286978,0.098515,0.00001,0.00001,0,0,0,0.105342,0.000009,0.000009,0,0,0,0.10533,0.000002,0.000002,0,0,0,0.105359,0.000003,0.000003,0,0,0,0.105334,0.000003,0.000003,0,0,0,0.1054,0.000014,0.000014,0,0,0,0.098403,0.000008,0.000008,0,0,0,0.098432,0.000017,0.000017,0,0,0,0.126534,0.036236,0.036236,0,0,0,0.126527,0.040977,0.040977,0,0,0,0.105379,0.000005,0.000005,0,0,0,0.105406,0.000003,0.000003,0,0,0,0.126511,0.05166,0.05166,0,0,0
4680,24-Jul-07,24:00:00,311.270529,0.091604,0.000009,0.000009,0,0,0,0.078394,0.000008,0.000008,0,0,0,0.078384,0.000002,0.000002,0,0,0,0.078389,0.000002,0.000002,0,0,0,0.078386,0.000003,0.000003,0,0,0,0.078426,0.000012,0.000012,0,0,0,0.091498,0.000007,0.000007,0,0,0,0.091525,0.000015,0.000015,0,0,0,0.117654,0.034126,0.034126,0,0,0,0.117649,0.038591,0.038591,0,0,0,0.078403,0.000005,0.000005,0,0,0,0.078419,0.000002,0.000002,0,0,0,0.117633,0.048651,0.048651,0,0,0
4681,25-Jul-07,24:00:00,341.7786,0.086348,0.000008,0.000008,0,0,0,0.060226,0.000007,0.000007,0,0,0,0.060208,0.000001,0.000001,0,0,0,0.06021,0.000002,0.000002,0,0,0,0.060209,0.000002,0.000002,0,0,0,0.060244,0.000011,0.000011,0,0,0,0.08626,0.000006,0.000006,0,0,0,0.086282,0.000013,0.000013,0,0,0,0.110917,0.032138,0.032138,0,0,0,0.110912,0.036343,0.036343,0,0,0,0.060222,0.000004,0.000004,0,0,0,0.060236,0.000002,0.000002,0,0,0,0.110899,0.045818,0.045818,0,0,0
4682,26-Jul-07,24:00:00,343.187145,0.08951,0.000007,0.000007,0,0,0,0.05921,0.000007,0.000007,0,0,0,0.059195,0.000001,0.000001,0,0,0,0.059461,0.000002,0.000002,0,0,0,0.059458,0.000002,0.000002,0,0,0,0.059499,0.00001,0.00001,0,0,0,0.089418,0.000005,0.000005,0,0,0,0.08944,0.000012,0.000012,0,0,0,0.114976,0.030267,0.030267,0,0,0,0.114971,0.034227,0.034227,0,0,0,0.059484,0.000004,0.000004,0,0,0,0.059491,0.000002,0.000002,0,0,0,0.114957,0.04315,0.04315,0,0,0
4683,27-Jul-07,24:00:00,317.885426,0.089601,0.000006,0.000006,0,0,0,0.067258,0.000006,0.000006,0,0,0,0.067243,0.000001,0.000001,0,0,0,0.067319,0.000002,0.000002,0,0,0,0.067327,0.000002,0.000002,0,0,0,0.06734,0.000009,0.000009,0,0,0,0.089568,0.000005,0.000005,0,0,0,0.089577,0.00001,0.00001,0,0,0,0.115163,0.028504,0.028504,0,0,0,0.115162,0.032234,0.032234,0,0,0,0.067334,0.000003,0.000003,0,0,0,0.067329,0.000002,0.000002,0,0,0,0.115157,0.040637,0.040637,0,0,0
4684,28-Jul-07,24:00:00,310.468593,0.094453,0.000006,0.000006,0,0,0,0.07871,0.000005,0.000005,0,0,0,0.078698,0.000001,0.000001,0,0,0,0.078686,0.000001,0.000001,0,0,0,0.078697,0.000002,0.000002,0,0,0,0.078699,0.000008,0.000008,0,0,0,0.094453,0.000004,0.000004,0,0,0,0.094454,0.000009,0.000009,0,0,0,0.121443,0.026844,0.026844,0,0,0,0.121443,0.030356,0.030356,0,0,0,0.078697,0.000003,0.000003,0,0,0,0.078687,0.000001,0.000001,0,0,0,0.121444,0.03827,0.03827,0,0,0
4685,29-Jul-07,24:00:00,303.243068,0.092501,0.000005,0.000005,0,0,0,0.07825,0.000005,0.000005,0,0,0,0.078238,0.000001,0.000001,0,0,0,0.078237,0.000001,0.000001,0,0,0,0.078249,0.000002,0.000002,0,0,0,0.078239,0.000007,0.000007,0,0,0,0.092501,0.000004,0.000004,0,0,0,0.092502,0.000008,0.000008,0,0,0,0.118932,0.025281,0.025281,0,0,0,0.118932,0.028589,0.028589,0,0,0,0.078238,0.000003,0.000003,0,0,0,0.078227,0.000001,0.000001,0,0,0,0.118934,0.036042,0.036042,0,0,0
4686,30-Jul-07,24:00:00,298.601831,0.094847,0.000004,0.000004,0,0,0,0.076925,0.000004,0.000004,0,0,0,0.076911,0.000001,0.000001,0,0,0,0.076907,0.000001,0.000001,0,0,0,0.07692,0.000001,0.000001,0,0,0,0.076912,0.000006,0.000006,0,0,0,0.094848,0.000003,0.000003,0,0,0,0.094848,0.000007,0.000007,0,0,0,0.121949,0.023809,0.023809,0,0,0,0.121949,0.026924,0.026924,0,0,0,0.07691,0.000002,0.000002,0,0,0,0.076909,0.000001,0.000001,0,0,0,0.12195,0.033943,0.033943,0,0,0
4687,31-Jul-07,24:00:00,297.303952,0.098504,0.000004,0.000004,0,0,0,0.076285,0.000004,0.000004,0,0,0,0.076285,0.000001,0.000001,0,0,0,0.076284,0.000001,0.000001,0,0,0,0.076285,0.000001,0.000001,0,0,0,0.076285,0.000005,0.000005,0,0,0,0.098505,0.000003,0.000003,0,0,0,0.098506,0.000006,0.000006,0,0,0,0.126651,0.022422,0.022422,0,0,0,0.126652,0.025356,0.025356,0,0,0,0.076285,0.000002,0.000002,0,0,0,0.076284,0.000001,0.000001,0,0,0,0.126652,0.031966,0.031966,0,0,0
4688,1-Aug-07,24:00:00,295.068406,0.095676,0.000003,0.000003,0,0,0,0.063798,0.000003,0.000003,0,0,0,0.063796,0.000001,0.000001,0,0,0,0.063784,0.000001,0.000001,0,0,0,0.063795,0.000001,0.000001,0,0,0,0.063796,0.000005,0.000005,0,0,0,0.095677,0.000003,0.000003,0,0,0,0.095678,0.000006,0.000006,0,0,0,0.123015,0.021116,0.021116,0,0,0,0.123016,0.023879,0.023879,0,0,0,0.063785,0.000002,0.000002,0,0,0,0.063785,0.000001,0.000001,0,0,0,0.123016,0.030105,0.030105,0,0,0
4689,2-Aug-07,24:00:00,285.832654,0.089616,0.000003,0.000003,0,0,0,0.058524,0.000003,0.000003,0,0,0,0.058509,0.000001,0.000001,0,0,0,0.058495,0.000001,0.000001,0,0,0,0.058508,0.000001,0.000001,0,0,0,0.058512,0.000004,0.000004,0,0,0,0.089617,0.000002,0.000002,0,0,0,0.089618,0.000005,0.000005,0,0,0,0.115223,0.019887,0.019887,0,0,0,0.115224,0.022489,0.022489,0,0,0,0.058498,0.000002,0.000002,0,0,0,0.058498,0.000001,0.000001,0,0,0,0.115224,0.028351,0.028351,0,0,0
4690,3-Aug-07,24:00:00,277.344209,0.090588,0.000003,0.000003,0,0,0,0.070389,0.000003,0.000003,0,0,0,0.070372,0,0,0,0,0,0.070357,0.000001,0.000001,0,0,0,0.070371,0.000001,0.000001,0,0,0,0.070376,0.000004,0.000004,0,0,0,0.090588,0.000002,0.000002,0,0,0,0.090589,0.000004,0.000004,0,0,0,0.116472,0.018729,0.018729,0,0,0,0.116473,0.021179,0.021179,0,0,0,0.070372,0.000001,0.000001,0,0,0,0.070361,0.000001,0.000001,0,0,0,0.116473,0.0267,0.0267,0,0,0
4691,4-Aug-07,24:00:00,274.815355,0.090538,0.000002,0.000002,0,0,0,0.085936,0.000002,0.000002,0,0,0,0.085935,0,0,0,0,0,0.085935,0.000001,0.000001,0,0,0,0.085935,0.000001,0.000001,0,0,0,0.085935,0.000003,0.000003,0,0,0,0.090538,0.000002,0.000002,0,0,0,0.090539,0.000004,0.000004,0,0,0,0.116409,0.017638,0.017638,0,0,0,0.116409,0.019946,0.019946,0,0,0,0.085935,0.000001,0.000001,0,0,0,0.085935,0.000001,0.000001,0,0,0,0.116409,0.025145,0.025145,0,0,0
4692,5-Aug-07,24:00:00,275.121953,0.075559,0.000002,0.000002,0,0,0,0.048789,0.000002,0.000002,0,0,0,0.048775,0,0,0,0,0,0.048763,0.000001,0.000001,0,0,0,0.048773,0.000001,0.000001,0,0,0,0.04878,0.000003,0.000003,0,0,0,0.075559,0.000002,0.000002,0,0,0,0.07556,0.000004,0.000004,0,0,0,0.09715,0.016611,0.016611,0,0,0,0.09715,0.018784,0.018784,0,0,0,0.048776,0.000001,0.000001,0,0,0,0.048769,0.000001,0.000001,0,0,0,0.09715,0.023681,0.023681,0,0,0
4693,6-Aug-07,24:00:00,273.510238,0.059803,0.000002,0.000002,0,0,0,0.03323,0.000002,0.000002,0,0,0,0.033212,0,0,0,0,0,0.03322,0,0,0,0,0,0.033207,0.000001,0.000001,0,0,0,0.033244,0.000003,0.000003,0,0,0,0.059794,0.000001,0.000001,0,0,0,0.059813,0.000003,0.000003,0,0,0,0.076918,0.015643,0.015643,0,0,0,0.076918,0.01769,0.01769,0,0,0,0.033232,0.000001,0.000001,0,0,0,0.033238,0,0,0,0,0,0.076918,0.022302,0.022302,0,0,0
4694,7-Aug-07,24:00:00,272.075145,0.070176,0.000002,0.000002,0,0,0,0.058254,0.000002,0.000002,0,0,0,0.058241,0,0,0,0,0,0.058242,0,0,0,0,0,0.058249,0.000001,0.000001,0,0,0,0.05825,0.000002,0.000002,0,0,0,0.070169,0.000001,0.000001,0,0,0,0.070185,0.000003,0.000003,0,0,0,0.090252,0.014732,0.014732,0,0,0,0.090252,0.01666,0.01666,0,0,0,0.058246,0.000001,0.000001,0,0,0,0.058241,0,0,0,0,0,0.090265,0.021003,0.021003,0,0,0
4695,8-Aug-07,24:00:00,271.110214,0.081713,0.000001,0.000001,0,0,0,0.05708,0.000001,0.000001,0,0,0,0.057069,0,0,0,0,0,0.057066,0,0,0,0,0,0.057077,0,0,0,0,0,0.05707,0.000002,0.000002,0,0,0,0.081713,0.000001,0.000001,0,0,0,0.081713,0.000002,0.000002,0,0,0,0.105061,0.013874,0.013874,0,0,0,0.105061,0.01569,0.01569,0,0,0,0.057068,0.000001,0.000001,0,0,0,0.057068,0,0,0,0,0,0.105062,0.01978,0.01978,0,0,0
4696,9-Aug-07,24:00:00,271.786835,0.084978,0.000001,0.000001,0,0,0,0.057602,0.000001,0.000001,0,0,0,0.057597,0,0,0,0,0,0.057584,0,0,0,0,0,0.057596,0,0,0,0,0,0.057591,0.000002,0.000002,0,0,0,0.084973,0.000001,0.000001,0,0,0,0.084973,0.000002,0.000002,0,0,0,0.109251,0.013066,0.013066,0,0,0,0.109251,0.014776,0.014776,0,0,0,0.057587,0.000001,0.000001,0,0,0,0.057588,0,0,0,0,0,0.109252,0.018628,0.018628,0,0,0
4697,10-Aug-07,24:00:00,268.652254,0.085366,0.000001,0.000001,0,0,0,0.077445,0.000001,0.000001,0,0,0,0.077445,0,0,0,0,0,0.077445,0,0,0,0,0,0.077445,0,0,0,0,0,0.077445,0.000002,0.000002,0,0,0,0.085353,0.000001,0.000001,0,0,0,0.085353,0.000002,0.000002,0,0,0,0.109739,0.012306,0.012306,0,0,0,0.109739,0.013916,0.013916,0,0,0,0.077445,0.000001,0.000001,0,0,0,0.077449,0,0,0,0,0,0.109739,0.017543,0.017543,0,0,0
4698,11-Aug-07,24:00:00,265.235211,0.079309,0.000001,0.000001,0,0,0,0.070747,0.000001,0.000001,0,0,0,0.070745,0,0,0,0,0,0.070742,0,0,0,0,0,0.070745,0,0,0,0,0,0.070748,0.000001,0.000001,0,0,0,0.079288,0.000001,0.000001,0,0,0,0.079288,0.000002,0.000002,0,0,0,0.101941,0.011589,0.011589,0,0,0,0.101941,0.013105,0.013105,0,0,0,0.070743,0.000001,0.000001,0,0,0,0.070752,0,0,0,0,0,0.101941,0.016522,0.016522,0,0,0
4699,12-Aug-07,24:00:00,264.252858,0.079323,0.000001,0.000001,0,0,0,0.066481,0.000001,0.000001,0,0,0,0.066477,0,0,0,0,0,0.066464,0,0,0,0,0,0.066476,0,0,0,0,0,0.066489,0.000001,0.000001,0,0,0,0.079293,0.000001,0.000001,0,0,0,0.079293,0.000002,0.000002,0,0,0,0.101948,0.010914,0.010914,0,0,0,0.101948,0.012342,0.012342,0,0,0,0.066467,0,0,0,0,0,0.066487,0,0,0,0,0,0.101948,0.01556,0.01556,0,0,0
4700,13-Aug-07,24:00:00,264.071107,0.079717,0.000001,0.000001,0,0,0,0.076235,0.000001,0.000001,0,0,0,0.076235,0,0,0,0,0,0.076235,0,0,0,0,0,0.076235,0,0,0,0,0,0.076251,0.000001,0.000001,0,0,0,0.079674,0.000001,0.000001,0,0,0,0.079674,0.000001,0.000001,0,0,0,0.102439,0.010278,0.010278,0,0,0,0.102439,0.011623,0.011623,0,0,0,0.07624,0,0,0,0,0,0.076262,0,0,0,0,0,0.102439,0.014653,0.014653,0,0,0
4701,14-Aug-07,24:00:00,263.709653,0.080222,0.000001,0.000001,0,0,0,0.071397,0.000001,0.000001,0,0,0,0.071391,0,0,0,0,0,0.071388,0,0,0,0,0,0.071391,0,0,0,0,0,0.07141,0.000001,0.000001,0,0,0,0.080173,0.000001,0.000001,0,0,0,0.080173,0.000001,0.000001,0,0,0,0.10308,0.00968,0.00968,0,0,0,0.10308,0.010946,0.010946,0,0,0,0.071401,0,0,0,0,0,0.071412,0,0,0,0,0,0.10308,0.0138,0.0138,0,0,0
4702,15-Aug-07,24:00:00,262.292242,0.084133,0.000001,0.000001,0,0,0,0.070708,0.000001,0.000001,0,0,0,0.070703,0,0,0,0,0,0.070709,0,0,0,0,0,0.070703,0,0,0,0,0,0.070735,0.000001,0.000001,0,0,0,0.084073,0,0,0,0,0,0.084073,0.000001,0.000001,0,0,0,0.108094,0.009116,0.009116,0,0,0,0.108094,0.010309,0.010309,0,0,0,0.070724,0,0,0,0,0,0.07074,0,0,0,0,0,0.108094,0.012996,0.012996,0,0,0
4703,16-Aug-07,24:00:00,260.729998,0.077359,0.000001,0.000001,0,0,0,0.087119,0.000001,0.000001,0,0,0,0.087117,0,0,0,0,0,0.08714,0,0,0,0,0,0.087116,0,0,0,0,0,0.087166,0.000001,0.000001,0,0,0,0.077293,0,0,0,0,0,0.077297,0.000001,0.000001,0,0,0,0.099382,0.008585,0.008585,0,0,0,0.099384,0.009709,0.009709,0,0,0,0.087152,0,0,0,0,0,0.08718,0,0,0,0,0,0.099384,0.01224,0.01224,0,0,0
