Col Number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
2037,27-Apr-00,24:00:00,664.182417,0.002172,48.950087,48.950087,0.0,0.0,0.926695,0.002487,46.254815,46.254815,0.0,0.0,0.909724,0.002487,15.273645,15.273645,0.0,0.0,0.90853,0.002488,11.313458,11.313458,0.0,0.0,0.9085,0.002487,17.376435,17.376435,0.0,0.0,0.909742,0.002489,62.369209,62.369209,0.0,0.0,0.921534,0.002167,31.447173,31.447173,0.0,0.0,0.92687,0.002169,53.953985,53.953985,0.0,0.0,0.926828,0.002788,17.855905,17.855905,0.0,0.0,0.901863,0.002787,13.116159,13.116159,0.0,0.0,0.877534,0.002489,22.961798,22.961798,0.0,0.0,0.908479,0.00249,6.724527,6.724527,0.0,0.0,0.908438,0.002786,15.293183,15.293183,0.0,0.0,0.824982
2038,28-Apr-00,24:00:00,624.425942,0.002758,43.414819,43.414819,0.0,0.0,0.918378,0.00277,40.99831,40.99831,0.0,0.0,0.899081,0.00277,13.52216,13.52216,0.0,0.0,0.897888,0.002771,10.029195,10.029195,0.0,0.0,0.897854,0.00277,15.411089,15.411089,0.0,0.0,0.899101,0.002772,55.316512,55.316512,0.0,0.0,0.912405,0.002755,27.891133,27.891133,0.0,0.0,0.918566,0.002756,47.849004,47.849004,0.0,0.0,0.91852,0.003543,16.816057,16.816057,0.0,0.0,0.891184,0.003543,12.352333,12.352333,0.0,0.0,0.866856,0.002772,20.357034,20.357034,0.0,0.0,0.897831,0.002773,5.963412,5.963412,0.0,0.0,0.897786,0.003542,14.402577,14.402577,0.0,0.0,0.814307
2039,29-Apr-00,24:00:00,592.738807,0.003126,38.50548,38.50548,0.0,0.0,0.908372,0.002899,36.35432,36.35432,0.0,0.0,0.887847,0.002899,11.98477,11.98477,0.0,0.0,0.886654,0.0029,8.893662,8.893662,0.0,0.0,0.886618,0.002899,13.668316,13.668316,0.0,0.0,0.887868,0.0029,49.061333,49.061333,0.0,0.0,0.902771,0.003123,24.73721,24.73721,0.0,0.0,0.908572,0.003123,42.437319,42.437319,0.0,0.0,0.908523,0.004015,15.836766,15.836766,0.0,0.0,0.878333,0.004015,11.632989,11.632989,0.0,0.0,0.854006,0.0029,18.052712,18.052712,0.0,0.0,0.886593,0.002901,5.288897,5.288897,0.0,0.0,0.886544,0.004015,13.563836,13.563836,0.0,0.0,0.801459
2040,30-Apr-00,24:00:00,562.770506,0.002301,34.151288,34.151288,0.0,0.0,0.898668,0.002475,32.241009,32.241009,0.0,0.0,0.877163,0.002475,10.62674,10.62674,0.0,0.0,0.875972,0.002475,7.887559,7.887559,0.0,0.0,0.875933,0.002475,12.122687,12.122687,0.0,0.0,0.877186,0.002476,43.513488,43.513488,0.0,0.0,0.89361,0.002297,21.939932,21.939932,0.0,0.0,0.898882,0.002298,37.638296,37.638296,0.0,0.0,0.89883,0.002955,14.914504,14.914504,0.0,0.0,0.865873,0.002954,10.955536,10.955536,0.0,0.0,0.841546,0.002476,16.010654,16.010654,0.0,0.0,0.875906,0.002476,4.690787,4.690787,0.0,0.0,0.875855,0.002954,12.773939,12.773939,0.0,0.0,0.789
2041,01-May-00,24:00:00,532.032159,0.002364,30.289468,30.289468,0.0,0.0,0.890958,0.002026,28.5945,28.5945,0.0,0.0,0.86815,0.002026,9.424142,9.424142,0.0,0.0,0.86696,0.002025,6.995519,6.995519,0.0,0.0,0.866921,0.002025,10.751852,10.751852,0.0,0.0,0.868175,0.002027,38.592992,38.592992,0.0,0.0,0.88588,0.002358,19.458969,19.458969,0.0,0.0,0.891186,0.00236,33.382115,33.382115,0.0,0.0,0.89113,0.003033,14.04595,14.04595,0.0,0.0,0.855975,0.003033,10.317535,10.317535,0.0,0.0,0.831649,0.002026,14.199989,14.199989,0.0,0.0,0.866892,0.002027,4.160344,4.160344,0.0,0.0,0.866837,0.003032,12.030042,12.030042,0.0,0.0,0.779106
2042,02-May-00,24:00:00,504.78171,0.002693,26.864342,26.864342,0.0,0.0,0.882305,0.002686,25.360834,25.360834,0.0,0.0,0.85867,0.002686,8.358156,8.358156,0.0,0.0,0.857483,0.002686,6.204435,6.204435,0.0,0.0,0.857443,0.002686,9.536034,9.536034,0.0,0.0,0.858698,0.002687,34.228905,34.228905,0.0,0.0,0.877752,0.002686,17.258553,17.258553,0.0,0.0,0.882554,0.002689,29.60726,29.60726,0.0,0.0,0.882489,0.003456,13.227977,13.227977,0.0,0.0,0.844868,0.003456,9.716688,9.716688,0.0,0.0,0.820544,0.002687,12.594207,12.594207,0.0,0.0,0.857412,0.002687,3.689891,3.689891,0.0,0.0,0.857355,0.003454,11.329467,11.329467,0.0,0.0,0.768004
2043,03-May-00,24:00:00,480.850432,0.002597,23.826528,23.826528,0.0,0.0,0.873294,0.002825,22.492977,22.492977,0.0,0.0,0.847667,0.002825,7.412918,7.412918,0.0,0.0,0.846481,0.002826,5.50283,5.50283,0.0,0.0,0.846439,0.002825,8.457701,8.457701,0.0,0.0,0.847697,0.002827,30.358308,30.358308,0.0,0.0,0.868316,0.002592,15.306959,15.306959,0.0,0.0,0.873563,0.002593,26.259275,26.259275,0.0,0.0,0.873492,0.003333,12.45764,12.45764,0.0,0.0,0.833304,0.003333,9.150832,9.150832,0.0,0.0,0.808981,0.002826,11.170043,11.170043,0.0,0.0,0.846405,0.002827,3.272638,3.272638,0.0,0.0,0.846346,0.003332,10.66969,10.66969,0.0,0.0,0.756445
2044,04-May-00,24:00:00,460.125402,0.002367,21.132229,21.132229,0.0,0.0,0.864519,0.002483,19.949458,19.949458,0.0,0.0,0.836769,0.002482,6.574635,6.574635,0.0,0.0,0.835584,0.002483,4.880568,4.880568,0.0,0.0,0.835538,0.002482,7.501306,7.501306,0.0,0.0,0.8368,0.002484,26.925397,26.925397,0.0,0.0,0.858969,0.002362,13.576052,13.576052,0.0,0.0,0.864806,0.002363,23.289881,23.289881,0.0,0.0,0.864729,0.003037,11.732163,11.732163,0.0,0.0,0.822041,0.003037,8.617929,8.617929,0.0,0.0,0.79772,0.002484,9.906933,9.906933,0.0,0.0,0.835502,0.002485,2.902569,2.902569,0.0,0.0,0.835438,0.003036,10.048335,10.048335,0.0,0.0,0.745188
2045,05-May-00,24:00:00,441.67752,0.000975,18.742601,18.742601,0.0,0.0,0.858585,0.001645,17.693573,17.693573,0.0,0.0,0.828255,0.001645,5.831166,5.831166,0.0,0.0,0.827071,0.001645,4.328674,4.328674,0.0,0.0,0.827023,0.001645,6.65306,6.65306,0.0,0.0,0.828288,0.001646,23.880679,23.880679,0.0,0.0,0.851666,0.000974,12.040875,12.040875,0.0,0.0,0.858886,0.000975,20.656266,20.656266,0.0,0.0,0.858804,0.001254,11.048935,11.048935,0.0,0.0,0.814425,0.001254,8.11606,8.11606,0.0,0.0,0.790105,0.001645,8.786658,8.786658,0.0,0.0,0.826985,0.001646,2.574347,2.574347,0.0,0.0,0.827179,0.001254,9.463165,9.463165,0.0,0.0,0.737574
2046,06-May-00,24:00:00,432.080619,0.000963,16.623192,16.623192,0.0,0.0,0.855268,0.000579,17.089063,15.692786,0.016449,0.0,0.851804,0.000579,6.033841,5.171776,0.008191,0.0,0.830171,0.000579,3.92489,3.839188,0.002674,0.0,0.824486,0.000579,6.931044,5.900733,0.0082,0.0,0.83071,0.00058,21.247974,21.180257,0.003479,0.0,0.84975,0.000962,10.728413,10.679295,0.002249,0.0,0.85766,0.000963,18.332321,18.32046,0.001634,0.0,0.857787,0.001237,10.572512,10.405494,0.006091,0.0,0.817255,0.001237,14.335248,7.643417,0.009302,0.0,0.798272,0.000579,7.945595,7.793064,0.004307,0.0,0.82521,0.00058,14.998531,2.28324,0.004276,0.0,0.829423,0.001237,18.540862,8.912073,0.014611,0.0,0.75381
2047,07-May-00,24:00:00,527.66556,0.002448,14.743445,14.743445,0.0,0.0,0.853686,0.001999,16.765667,13.918249,0.0,0.0,0.890894,0.001999,10.903093,4.586951,0.0,0.0,0.856673,0.001999,25.118351,3.405054,0.001359,0.0,0.839767,0.001998,12.649287,5.23348,0.0,0.0,0.857923,0.002,20.962838,18.785198,0.001041,0.0,0.864304,0.002443,11.479445,9.471683,0.0,0.0,0.864937,0.002445,16.471248,16.248786,0.0,0.0,0.862519,0.003143,10.433034,9.799525,0.0,0.0,0.833148,0.003142,19.115276,7.198299,0.0,0.0,0.819837,0.001999,20.468583,6.911826,0.001459,0.0,0.84664,0.002,71.618987,2.025052,0.003148,0.0,0.853979,0.003141,15.000088,8.393074,0.0,0.0,0.785509
2048,08-May-00,24:00:00,470.551743,0.001495,13.076259,13.076259,0.0,0.0,0.853658,0.001768,13.193219,12.344376,0.0,0.0,0.890894,0.001767,6.267746,4.068259,0.0,0.0,0.856673,0.001768,10.263961,3.020011,0.0,0.0,0.839994,0.001767,6.196744,4.641679,0.0,0.0,0.857923,0.001769,16.786713,16.660972,0.0,0.0,0.864453,0.00149,8.518787,8.400627,0.0,0.0,0.864937,0.001491,14.460385,14.411377,0.0,0.0,0.862519,0.001917,9.279345,9.228845,0.0,0.0,0.832191,0.001916,7.391565,6.779102,0.0,0.0,0.818881,0.001768,10.387973,6.130238,0.0,0.0,0.846883,0.001769,20.724292,1.79606,0.0,0.0,0.85432,0.001916,7.904299,7.904299,0.0,0.0,0.784555
2049,09-May-00,24:00:00,405.146544,0.001614,11.597599,11.597599,0.0,0.0,0.850836,0.002067,11.165471,10.948477,0.0,0.0,0.888164,0.002067,4.238207,3.608221,0.0,0.0,0.853946,0.002067,4.443233,2.678509,0.0,0.0,0.837264,0.002066,4.392952,4.116799,0.0,0.0,0.855197,0.002069,14.776953,14.776953,0.0,0.0,0.862106,0.001609,7.450686,7.450686,0.0,0.0,0.862904,0.00161,12.79163,12.781742,0.0,0.0,0.860459,0.00207,8.691675,8.691399,0.0,0.0,0.826693,0.00207,6.384318,6.384318,0.0,0.0,0.813386,0.002068,6.456972,5.437032,0.0,0.0,0.844149,0.002069,5.486722,1.592962,0.0,0.0,0.851582,0.002069,7.443989,7.443989,0.0,0.0,0.779065
2050,10-May-00,24:00:00,379.062514,0.00244,10.286145,10.286145,0.0,0.0,0.844016,0.002729,9.758096,9.710425,0.0,0.0,0.879025,0.002729,3.379251,3.200205,0.0,0.0,0.844811,0.002729,2.792299,2.375624,0.0,0.0,0.828125,0.002729,3.665568,3.651272,0.0,0.0,0.846063,0.00273,13.105978,13.105978,0.0,0.0,0.854265,0.002434,6.608164,6.608164,0.0,0.0,0.85631,0.002436,11.337472,11.336385,0.0,0.0,0.853844,0.003131,8.185251,8.185251,0.0,0.0,0.817941,0.00313,6.012524,6.012524,0.0,0.0,0.804634,0.00273,5.050811,4.822214,0.0,0.0,0.835006,0.00273,1.921025,1.41283,0.0,0.0,0.842432,0.003129,7.010484,7.010484,0.0,0.0,0.770317
2051,11-May-00,24:00:00,365.477449,0.002348,9.12299,9.12299,0.0,0.0,0.835857,0.002575,8.612664,8.612372,0.0,0.0,0.868398,0.002575,2.861769,2.838326,0.0,0.0,0.834184,0.002575,2.106988,2.106988,0.0,0.0,0.817498,0.002575,3.238387,3.238387,0.0,0.0,0.835436,0.002575,11.623957,11.623957,0.0,0.0,0.845155,0.002342,5.860914,5.860914,0.0,0.0,0.84817,0.002344,10.054469,10.054469,0.0,0.0,0.845697,0.003013,7.708579,7.708579,0.0,0.0,0.80747,0.003013,5.662381,5.662381,0.0,0.0,0.794165,0.002575,4.276919,4.276919,0.0,0.0,0.824379,0.002575,1.253067,1.253067,0.0,0.0,0.831803,0.003012,6.602225,6.602225,0.0,0.0,0.759851
2052,12-May-00,24:00:00,354.864569,0.002037,8.091364,8.091364,0.0,0.0,0.828635,0.002382,7.638487,7.638487,0.0,0.0,0.85851,0.002382,2.517369,2.517369,0.0,0.0,0.824298,0.002381,1.868731,1.868731,0.0,0.0,0.807614,0.002382,2.872191,2.872191,0.0,0.0,0.82555,0.002382,10.309522,10.309522,0.0,0.0,0.83668,0.002033,5.198163,5.198163,0.0,0.0,0.840965,0.002035,8.917512,8.917512,0.0,0.0,0.838485,0.002616,7.259666,7.259666,0.0,0.0,0.798246,0.002616,5.33263,5.33263,0.0,0.0,0.784979,0.002382,3.793286,3.793286,0.0,0.0,0.814492,0.002382,1.111371,1.111371,0.0,0.0,0.821916,0.002615,6.422359,6.217741,0.001184,0.0,0.751174
2053,13-May-00,24:00:00,388.615532,0.000921,9.350764,7.176394,0.03302,0.0,0.854881,0.000732,9.813706,6.774729,0.035852,0.0,0.911586,0.000731,9.007541,2.232705,0.026635,0.0,0.859155,0.000731,28.2243,1.657415,0.015077,0.0,0.823812,0.000731,14.816959,2.547404,0.029648,0.0,0.866449,0.000732,15.948602,9.143724,0.02761,0.0,0.863004,0.000918,17.688519,4.610356,0.028467,0.0,0.869224,0.000919,8.758125,7.909122,0.018577,0.0,0.855438,0.001181,7.462637,6.836896,0.013532,0.0,0.808666,0.001181,13.766303,5.022082,0.012139,0.0,0.793743,0.000731,17.288343,3.364342,0.017506,0.0,0.834665,0.000731,40.104657,0.985697,0.011871,0.0,0.831424,0.001181,10.274189,5.855648,0.008857,0.0,0.758588
2054,14-May-00,24:00:00,712.048285,0.001598,11.960782,6.364889,0.005488,0.0,0.95376,0.001809,12.434389,6.008644,0.0,0.0,0.996533,0.001809,22.448221,1.980231,0.00248,0.0,0.933928,0.001809,84.898054,1.469995,0.003266,0.0,0.873696,0.001809,24.448016,2.259344,0.001887,0.0,0.945204,0.00181,17.465097,8.109753,0.004177,0.0,0.939515,0.001594,18.727164,4.089018,0.000936,0.0,0.93698,0.001595,9.004374,7.01476,0.0,0.0,0.897076,0.002051,7.618597,6.438745,0.0,0.0,0.839859,0.002051,21.048651,4.729618,0.001073,0.0,0.823075,0.001809,43.958441,2.983903,0.003537,0.0,0.891216,0.00181,146.770484,0.874235,0.00454,0.0,0.87859,0.00205,16.280913,5.514642,0.004776,0.0,0.786172
2055,15-May-00,24:00:00,516.558033,0.002212,6.284039,5.645149,0.0,0.0,0.955175,0.002331,7.019401,5.329188,0.0,0.0,0.996533,0.002331,8.340268,1.756307,0.0,0.0,0.935375,0.002332,26.028006,1.303768,0.0,0.0,0.875601,0.002331,6.364411,2.003858,0.0,0.0,0.946304,0.002333,7.705409,7.192704,0.0,0.0,0.941048,0.002207,4.347776,3.626633,0.0,0.0,0.93698,0.002209,6.639363,6.221532,0.0,0.0,0.897076,0.002839,6.149443,6.063782,0.0,0.0,0.839859,0.002839,6.63001,4.454187,0.0,0.0,0.825681,0.002332,14.489526,2.646484,0.0,0.0,0.893279,0.002333,40.183675,0.775376,0.0,0.0,0.881238,0.002838,6.268755,5.193494,0.0,0.0,0.796871
2056,16-May-00,24:00:00,594.080716,0.002766,5.036721,5.006797,0.0,0.0,0.951591,0.002769,5.158643,4.726564,0.0,0.0,0.991347,0.002769,3.443508,1.557704,0.0,0.0,0.930193,0.002769,7.179498,1.156338,0.0,0.0,0.870416,0.002769,2.520423,1.777262,0.0,0.0,0.941123,0.00277,6.379855,6.379355,0.0,0.0,0.936597,0.002759,3.216534,3.216534,0.0,0.0,0.933425,0.002762,5.602285,5.518003,0.0,0.0,0.893509,0.00355,5.710852,5.710655,0.0,0.0,0.834934,0.00355,4.257957,4.194795,0.0,0.0,0.822608,0.00277,5.18422,2.34722,0.0,0.0,0.88809,0.00277,8.808745,0.687697,0.0,0.0,0.876045,0.003548,4.891048,4.891048,0.0,0.0,0.793801
2057,17-May-00,24:00:00,704.819934,0.003423,4.440629,4.440629,0.0,0.0,0.941549,0.003258,4.282582,4.192086,0.0,0.0,0.979383,0.003258,1.91876,1.38156,0.0,0.0,0.918231,0.003258,2.256119,1.02558,0.0,0.0,0.858452,0.003258,1.594635,1.57629,0.0,0.0,0.929162,0.003259,5.657979,5.657979,0.0,0.0,0.926336,0.003422,2.852809,2.852809,0.0,0.0,0.92341,0.003422,4.899306,4.894028,0.0,0.0,0.883483,0.0044,5.378092,5.378092,0.0,0.0,0.821843,0.0044,3.950509,3.950509,0.0,0.0,0.810896,0.003259,2.631819,2.081797,0.0,0.0,0.876122,0.003259,1.58797,0.609932,0.0,0.0,0.864074,0.0044,4.606215,4.606215,0.0,0.0,0.782093
2058,18-May-00,24:00:00,528.612523,0.003049,3.938484,3.938484,0.0,0.0,0.930222,0.00333,3.718045,3.718045,0.0,0.0,0.966201,0.00333,1.266003,1.225333,0.0,0.0,0.90505,0.003331,0.929133,0.909608,0.0,0.0,0.84527,0.00333,1.398043,1.398043,0.0,0.0,0.91598,0.003332,5.018176,5.018176,0.0,0.0,0.915036,0.003045,2.530214,2.530214,0.0,0.0,0.91209,0.003046,4.340612,4.340612,0.0,0.0,0.872161,0.003916,5.064896,5.064896,0.0,0.0,0.807287,0.003915,3.720449,3.720449,0.0,0.0,0.79634,0.003331,1.851727,1.846388,0.0,0.0,0.862939,0.003332,0.540962,0.540962,0.0,0.0,0.85089,0.003915,4.33797,4.33797,0.0,0.0,0.767538
2059,19-May-00,24:00:00,363.867452,0.003358,3.493121,3.493121,0.0,0.0,0.919243,0.003538,3.29761,3.29761,0.0,0.0,0.952595,0.003538,1.086773,1.086773,0.0,0.0,0.891444,0.003538,0.806749,0.806749,0.0,0.0,0.831662,0.003538,1.239953,1.239953,0.0,0.0,0.902376,0.003539,4.450722,4.450722,0.0,0.0,0.903368,0.003354,2.244098,2.244098,0.0,0.0,0.901126,0.003355,3.849777,3.849777,0.0,0.0,0.861192,0.004313,4.769939,4.769939,0.0,0.0,0.793187,0.004313,3.503787,3.503787,0.0,0.0,0.782241,0.003539,1.637599,1.637599,0.0,0.0,0.849329,0.00354,0.47979,0.47979,0.0,0.0,0.837276,0.004312,4.085346,4.085346,0.0,0.0,0.753442
2060,20-May-00,24:00:00,326.701272,0.003865,3.098119,3.098119,0.0,0.0,0.907045,0.003933,2.924717,2.924717,0.0,0.0,0.93768,0.003933,0.963881,0.963881,0.0,0.0,0.876531,0.003934,0.715522,0.715522,0.0,0.0,0.816746,0.003933,1.099739,1.099739,0.0,0.0,0.887462,0.003934,3.947435,3.947435,0.0,0.0,0.89058,0.003864,1.990336,1.990336,0.0,0.0,0.888939,0.003864,3.414445,3.414445,0.0,0.0,0.849003,0.004968,4.49216,4.49216,0.0,0.0,0.777517,0.004967,3.299742,3.299742,0.0,0.0,0.766572,0.003934,1.452419,1.452419,0.0,0.0,0.834411,0.003934,0.425535,0.425535,0.0,0.0,0.822356,0.004967,3.847434,3.847434,0.0,0.0,0.737775
2061,21-May-00,24:00:00,318.166507,0.003844,2.747785,2.747785,0.0,0.0,0.893978,0.003389,2.59399,2.59399,0.0,0.0,0.92311,0.003388,0.854885,0.854885,0.0,0.0,0.861963,0.003388,0.634611,0.634611,0.0,0.0,0.802179,0.003389,0.975381,0.975381,0.0,0.0,0.872894,0.003389,3.50106,3.50106,0.0,0.0,0.878093,0.003839,1.765269,1.765269,0.0,0.0,0.875878,0.003841,3.02834,3.02834,0.0,0.0,0.835939,0.004937,4.230556,4.230556,0.0,0.0,0.760722,0.004937,3.10758,3.10758,0.0,0.0,0.749778,0.003388,1.28818,1.28818,0.0,0.0,0.819843,0.003388,0.377416,0.377416,0.0,0.0,0.807788,0.004936,3.623377,3.623377,0.0,0.0,0.720981
2062,22-May-00,24:00:00,314.544862,0.003771,2.437066,2.437066,0.0,0.0,0.880766,0.003707,2.300662,2.300662,0.0,0.0,0.90844,0.003707,0.758215,0.758215,0.0,0.0,0.847294,0.003707,0.56285,0.56285,0.0,0.0,0.787511,0.003707,0.865085,0.865085,0.0,0.0,0.858224,0.003708,3.105161,3.105161,0.0,0.0,0.865519,0.003767,1.565653,1.565653,0.0,0.0,0.862684,0.003768,2.685896,2.685896,0.0,0.0,0.82274,0.004844,3.984188,3.984188,0.0,0.0,0.743754,0.004844,2.926609,2.926609,0.0,0.0,0.732811,0.003707,1.142513,1.142513,0.0,0.0,0.805174,0.003708,0.334738,0.334738,0.0,0.0,0.793119,0.004843,3.412368,3.412368,0.0,0.0,0.704018
2063,23-May-00,24:00:00,306.830365,0.003886,2.161483,2.161483,0.0,0.0,0.867937,0.002554,2.040504,2.040504,0.0,0.0,0.896293,0.002554,0.672476,0.672476,0.0,0.0,0.835149,0.002554,0.499203,0.499203,0.0,0.0,0.775366,0.002554,0.767262,0.767262,0.0,0.0,0.846078,0.002554,2.75403,2.75403,0.0,0.0,0.855107,0.00388,1.388609,1.388609,0.0,0.0,0.849873,0.003881,2.382176,2.382176,0.0,0.0,0.809923,0.00499,3.752167,3.752167,0.0,0.0,0.727279,0.004989,2.756176,2.756176,0.0,0.0,0.716337,0.002554,1.013318,1.013318,0.0,0.0,0.793028,0.002554,0.296886,0.296886,0.0,0.0,0.780974,0.004988,3.213647,3.213647,0.0,0.0,0.687547
2064,24-May-00,24:00:00,306.264549,0.003642,1.917063,1.917063,0.0,0.0,0.854449,0.003987,1.809764,1.809764,0.0,0.0,0.883719,0.003987,0.596433,0.596433,0.0,0.0,0.822576,0.003987,0.442753,0.442753,0.0,0.0,0.762794,0.003987,0.6805,0.6805,0.0,0.0,0.833505,0.003987,2.442605,2.442605,0.0,0.0,0.844329,0.003635,1.231585,1.231585,0.0,0.0,0.836409,0.003638,2.1128,2.1128,0.0,0.0,0.796452,0.004676,3.533657,3.533657,0.0,0.0,0.709962,0.004675,2.595669,2.595669,0.0,0.0,0.699023,0.003987,0.898732,0.898732,0.0,0.0,0.780456,0.003987,0.263314,0.263314,0.0,0.0,0.768401,0.004674,3.026498,3.026498,0.0,0.0,0.670236
2065,25-May-00,24:00:00,311.239018,0.003353,1.700282,1.700282,0.0,0.0,0.842694,0.00328,1.605116,1.605116,0.0,0.0,0.868531,0.00328,0.528988,0.528988,0.0,0.0,0.807388,0.00328,0.392687,0.392687,0.0,0.0,0.747606,0.00328,0.603549,0.603549,0.0,0.0,0.818317,0.00328,2.166395,2.166395,0.0,0.0,0.83131,0.003349,1.092318,1.092318,0.0,0.0,0.824672,0.00335,1.873885,1.873885,0.0,0.0,0.784709,0.004306,3.327873,3.327873,0.0,0.0,0.694867,0.004306,2.444509,2.444509,0.0,0.0,0.683929,0.00328,0.797104,0.797104,0.0,0.0,0.765267,0.00328,0.233538,0.233538,0.0,0.0,0.753212,0.004305,2.850249,2.850249,0.0,0.0,0.655145
2066,26-May-00,24:00:00,309.416812,0.003324,1.508014,1.508014,0.0,0.0,0.831196,0.003139,1.42361,1.42361,0.0,0.0,0.855838,0.003138,0.46917,0.46917,0.0,0.0,0.794697,0.003138,0.348281,0.348281,0.0,0.0,0.734915,0.003138,0.5353,0.5353,0.0,0.0,0.805626,0.003139,1.92142,1.92142,0.0,0.0,0.820432,0.003319,0.968799,0.968799,0.0,0.0,0.81319,0.00332,1.661986,1.661986,0.0,0.0,0.773222,0.004268,3.134073,3.134073,0.0,0.0,0.680101,0.004268,2.302151,2.302151,0.0,0.0,0.669164,0.003139,0.706967,0.706967,0.0,0.0,0.752576,0.003138,0.20713,0.20713,0.0,0.0,0.740522,0.004267,2.684263,2.684263,0.0,0.0,0.640383
2067,27-May-00,24:00:00,307.773614,0.002919,1.337489,1.337489,0.0,0.0,0.820641,0.003412,1.262629,1.262629,0.0,0.0,0.843143,0.003411,0.416117,0.416117,0.0,0.0,0.782004,0.003411,0.308898,0.308898,0.0,0.0,0.722223,0.003411,0.474768,0.474768,0.0,0.0,0.792933,0.003432,1.704146,1.704146,0.0,0.0,0.809536,0.002913,0.859247,0.859247,0.0,0.0,0.802657,0.002916,1.474049,1.474049,0.0,0.0,0.76268,0.003748,2.951559,2.951559,0.0,0.0,0.66655,0.003748,2.168084,2.168084,0.0,0.0,0.655614,0.003431,0.627024,0.627024,0.0,0.0,0.739866,0.003432,0.183708,0.183708,0.0,0.0,0.727812,0.003747,2.527944,2.527944,0.0,0.0,0.626837
2068,28-May-00,24:00:00,305.755696,0.003344,1.186246,1.186246,0.0,0.0,0.809855,0.003541,1.119851,1.119851,0.0,0.0,0.8291,0.003541,0.369062,0.369062,0.0,0.0,0.767961,0.003541,0.273968,0.273968,0.0,0.0,0.708181,0.003541,0.421081,0.421081,0.0,0.0,0.778891,0.003549,1.511442,1.511442,0.0,0.0,0.797427,0.00334,0.762084,0.762084,0.0,0.0,0.791888,0.003341,1.307364,1.307364,0.0,0.0,0.751906,0.004295,2.779673,2.779673,0.0,0.0,0.6527,0.004295,2.041825,2.041825,0.0,0.0,0.641765,0.003548,0.55612,0.55612,0.0,0.0,0.725742,0.003549,0.162934,0.162934,0.0,0.0,0.713683,0.004294,2.380728,2.380728,0.0,0.0,0.61299
2069,29-May-00,24:00:00,305.817842,0.003314,1.052105,1.052105,0.0,0.0,0.798388,0.003512,0.993218,0.993218,0.0,0.0,0.815013,0.003511,0.327329,0.327329,0.0,0.0,0.753877,0.003512,0.242988,0.242988,0.0,0.0,0.694093,0.003511,0.373466,0.373466,0.0,0.0,0.764806,0.003514,1.340528,1.340528,0.0,0.0,0.78534,0.00331,0.675908,0.675908,0.0,0.0,0.780437,0.003311,1.159528,1.159528,0.0,0.0,0.74045,0.004256,2.617797,2.617797,0.0,0.0,0.637974,0.004256,1.922918,1.922918,0.0,0.0,0.62704,0.003513,0.493234,0.493234,0.0,0.0,0.711645,0.003514,0.14451,0.14451,0.0,0.0,0.699582,0.004255,2.242085,2.242085,0.0,0.0,0.598267
2070,30-May-00,24:00:00,307.557927,0.003366,0.933133,0.933133,0.0,0.0,0.786952,0.003789,0.880906,0.880906,0.0,0.0,0.799856,0.003788,0.290315,0.290315,0.0,0.0,0.738722,0.00379,0.215511,0.215511,0.0,0.0,0.678934,0.003788,0.331234,0.331234,0.0,0.0,0.74965,0.003792,1.188942,1.188942,0.0,0.0,0.77234,0.003361,0.599476,0.599476,0.0,0.0,0.769016,0.003362,1.028409,1.028409,0.0,0.0,0.729025,0.004322,2.465349,2.465349,0.0,0.0,0.623288,0.004322,1.810936,1.810936,0.0,0.0,0.612354,0.003791,0.437459,0.437459,0.0,0.0,0.696482,0.003792,0.128168,0.128168,0.0,0.0,0.684414,0.004321,2.111516,2.111516,0.0,0.0,0.583583
2071,31-May-00,24:00:00,307.436131,0.003887,0.827615,0.827615,0.0,0.0,0.774806,0.00362,0.781293,0.781293,0.0,0.0,0.785362,0.00362,0.257486,0.257486,0.0,0.0,0.724231,0.00362,0.191141,0.191141,0.0,0.0,0.664438,0.00362,0.293778,0.293778,0.0,0.0,0.735158,0.003622,1.054496,1.054496,0.0,0.0,0.759909,0.003882,0.531687,0.531687,0.0,0.0,0.756885,0.003883,0.912116,0.912116,0.0,0.0,0.71689,0.004992,2.321778,2.321778,0.0,0.0,0.607688,0.004992,1.705476,1.705476,0.0,0.0,0.596754,0.003621,0.387991,0.387991,0.0,0.0,0.681983,0.003622,0.113675,0.113675,0.0,0.0,0.669912,0.004991,1.988551,1.988551,0.0,0.0,0.567985
