Col number,,,1,2,3,4,5,6,7
Ordinate,Date,Time,Capella Gage FLOW,EF Russian 20 ET-POTENTIAL,EF Russian 20 FLOW,EF Russian 20 FLOW-BASE,EF Russian 20 INFILTRATION,EF Russian 20 PERC-SOIL,EF Russian 20 SATURATION FRACTION
Units,, ,CFS,IN,CFS,CFS,IN,IN,IN/IN
Type,,,INST-VAL,PER-CUM,INST-VAL,INST-VAL,PER-CUM,PER-CUM,INST-VAL
33588,31-Jul-98, 11:00:00,123.200005,0.014691,0.000001,0.000001,0,0,0.125755
33589,31-Jul-98, 12:00:00,123.200005,0.017365,0,0,0,0,0.125443
33590,31-Jul-98, 13:00:00,123.200005,0.018415,0,0,0,0,0.125113
33591,31-Jul-98, 14:00:00,123.200005,0.018704,0,0,0,0,0.124778
33592,31-Jul-98, 15:00:00,123.200005,0.017958,0,0,0,0,0.124458
33593,31-Jul-98, 16:00:00,123.200005,0.015443,0,0,0,0,0.124184
33594,31-Jul-98, 17:00:00,123.200005,0.011089,0,0,0,0,0.123987
33595,31-Jul-98, 18:00:00,123.200005,0.008289,0,0,0,0,0.12384
33596,31-Jul-98, 19:00:00,123.200005,0.004023,0,0,0,0,0.123769
33597,31-Jul-98, 20:00:00,123.200005,0.001986,0,0,0,0,0.123734
33598,31-Jul-98, 21:00:00,123.200005,0.000812,0,0,0,0,0.123719
33599,31-Jul-98, 22:00:00,123.200005,0.000148,0,0,0,0,0.123717
33600,31-Jul-98, 23:00:00,123.200005,0,0,0,0,0,0.123717
33601,31-Jul-98, 24:00:00,123.200005,0,0,0,0,0,0.123717
33602,1-Aug-98, 01:00:00,122.400002,0,0,0,0,0,0.123717
33603,1-Aug-98, 02:00:00,122.400002,0,0,0,0,0,0.123717
33604,1-Aug-98, 03:00:00,122.400002,0,0,0,0,0,0.123717
33605,1-Aug-98, 04:00:00,122.400002,0,0,0,0,0,0.123717
33606,1-Aug-98, 05:00:00,122.400002,0,0,0,0,0,0.123717
33607,1-Aug-98, 06:00:00,122.400002,0.000047,0,0,0,0,0.123716
33608,1-Aug-98, 07:00:00,122.400002,0.00348,0,0,0,0,0.123654
33609,1-Aug-98, 08:00:00,122.400002,0.007741,0,0,0,0,0.123518
33610,1-Aug-98, 09:00:00,122.400002,0.011975,0,0,0,0,0.123306
33611,1-Aug-98, 10:00:00,122.400002,0.015609,0,0,0,0,0.123031
33612,1-Aug-98, 11:00:00,122.400002,0.018327,0,0,0,0,0.122709
33613,1-Aug-98, 12:00:00,122.400002,0.020099,0,0,0,0,0.122357
33614,1-Aug-98, 13:00:00,122.400002,0.02115,0,0,0,0,0.121987
33615,1-Aug-98, 14:00:00,122.400002,0.022028,0,0,0,0,0.121603
33616,1-Aug-98, 15:00:00,122.400002,0.02044,0,0,0,0,0.121248
33617,1-Aug-98, 16:00:00,122.400002,0.017362,0,0,0,0,0.120948
33618,1-Aug-98, 17:00:00,122.400002,0.013341,0,0,0,0,0.120717
33619,1-Aug-98, 18:00:00,122.400002,0.008403,0,0,0,0,0.120572
33620,1-Aug-98, 19:00:00,122.400002,0.002406,0,0,0,0,0.120531
33621,1-Aug-98, 20:00:00,122.400002,0.000796,0,0,0,0,0.120517
33622,1-Aug-98, 21:00:00,122.400002,0,0,0,0,0,0.120517
33623,1-Aug-98, 22:00:00,122.400002,0,0,0,0,0,0.120517
33624,1-Aug-98, 23:00:00,122.400002,0,0,0,0,0,0.120517
33625,1-Aug-98, 24:00:00,122.400002,0,0,0,0,0,0.120517
33626,2-Aug-98, 01:00:00,125.599999,0,0,0,0,0,0.120517
33627,2-Aug-98, 02:00:00,125.599999,0,0,0,0,0,0.120517
33628,2-Aug-98, 03:00:00,125.599999,0,0,0,0,0,0.120517
33629,2-Aug-98, 04:00:00,125.599999,0,0,0,0,0,0.120517
33630,2-Aug-98, 05:00:00,125.599999,0,0,0,0,0,0.120517
33631,2-Aug-98, 06:00:00,125.599999,0,0,0,0,0,0.120517
33632,2-Aug-98, 07:00:00,125.599999,0.00342,0,0,0,0,0.120458
33633,2-Aug-98, 08:00:00,125.599999,0.007799,0,0,0,0,0.120324
33634,2-Aug-98, 09:00:00,125.599999,0.012267,0,0,0,0,0.120113
33635,2-Aug-98, 10:00:00,125.599999,0.015871,0,0,0,0,0.119841
33636,2-Aug-98, 11:00:00,125.599999,0.018288,0,0,0,0,0.119528
33637,2-Aug-98, 12:00:00,125.599999,0.020167,0,0,0,0,0.119183
33638,2-Aug-98, 13:00:00,125.599999,0.021511,0,0,0,0,0.118817
33639,2-Aug-98, 14:00:00,125.599999,0.021122,0,0,0,0,0.118459
33640,2-Aug-98, 15:00:00,125.599999,0.020649,0,0,0,0,0.118109
33641,2-Aug-98, 16:00:00,125.599999,0.018507,0,0,0,0,0.117797
33642,2-Aug-98, 17:00:00,125.599999,0.013331,0,0,0,0,0.117573
33643,2-Aug-98, 18:00:00,125.599999,0.008467,0,0,0,0,0.11743
33644,2-Aug-98, 19:00:00,125.599999,0.004755,0,0,0,0,0.117351
33645,2-Aug-98, 20:00:00,125.599999,0.001864,0,0,0,0,0.117319
33646,2-Aug-98, 21:00:00,125.599999,0,0,0,0,0,0.117319
33647,2-Aug-98, 22:00:00,125.599999,0,0,0,0,0,0.117319
