Col number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
   Ordinate,Date,Time,Hopland Gage FLOW,Russian 60 ET-POTENTIAL,Russian 60 FLOW,Russian 60 FLOW-BASE,Russian 60 INFILTRATION,Russian 60 PERC-SOIL,Russian 60 SATURATION FRACTION,Russian 70 ET-POTENTIAL,Russian 70 FLOW,Russian 70 FLOW-BASE,Russian 70 INFILTRATION,Russian 70 PERC-SOIL,Russian 70 SATURATION FRACTION,WF Russian ET-POTENTIAL,WF Russian FLOW,WF Russian FLOW-BASE,WF Russian INFILTRATION,WF Russian PERC-SOIL,WF Russian SATURATION FRACTION
Units, ,,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type, ,,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
2342,27-Feb-01,24:00:00,909.546722,0.055026,300.176833,300.121552,0,0,1,0.055022,307.557667,306.956477,0,0,1,0.055022,261.791263,261.791263,0,0,0.999305
2343,28-Feb-01,24:00:00,739.0967,0.049211,228.379353,228.377772,0,0,0.996838,0.049211,240.0661,240.060019,0,0,0.996839,0.04921,246.534171,246.534171,0,0,0.99467
2344,1-Mar-01,24:00:00,679.253328,0.031623,205.557148,205.557148,0,0,0.990978,0.031608,219.47088,219.47088,0,0,0.990981,0.031584,232.177123,232.177123,0,0,0.988713
2345,2-Mar-01,24:00:00,675.690273,0.026028,192.331885,192.331885,0,0,0.988739,0.026021,206.659571,206.046495,0.008229,0,0.989699,0.026009,272.309617,266.11897,0.133735,0.039197,0.998396
2346,3-Mar-01,24:00:00,622.054338,0.024956,181.015473,180.996371,0.084368,0.005543,0.989923,0.024946,195.18097,194.266827,0.084951,0.014385,0.991645,0.024928,222.055267,221.305017,0.06484,0.06484,1
2347,4-Mar-01,24:00:00,3775.58,0.013243,1255.30,424.937905,1.414089,1.414089,1,0.013234,1378.30,516.56353,1.392086,1.392086,1,0.01322,2223.07,1303.09,1.321481,1.321481,1
2348,5-Mar-01,24:00:00,5017.89,0.025239,1537.54,933.991029,0,0,1,0.025224,1565.52,1069.89,0,0,1,0.025199,952.37084,879.120383,0,0,1
2349,6-Mar-01,24:00:00,1399.02,0.053312,516.796791,479.093653,0,0,1,0.053306,488.365218,468.602845,0,0,1,0.053296,265.680471,265.680471,0,0,1
2350,7-Mar-01,24:00:00,783.556894,0.061493,250.221956,250.221956,0,0,0.997664,0.061493,251.513109,251.513109,0,0,0.997666,0.061493,247.749383,247.749383,0,0,0.997669
2351,8-Mar-01,24:00:00,666.806926,0.046925,198.436775,198.436775,0,0,0.990912,0.046925,211.658595,211.658595,0,0,0.990916,0.046924,233.319217,233.319217,0,0,0.990921
2352,9-Mar-01,24:00:00,619.782133,0.043387,181.906492,181.906492,0,0,0.98451,0.043384,196.916896,196.916896,0,0,0.984513,0.043378,219.731756,219.731756,0,0,0.98452
2353,10-Mar-01,24:00:00,582.95504,0.052029,170.748219,170.748219,0,0,0.977665,0.052029,185.252785,185.252785,0,0,0.977669,0.052029,206.935568,206.935568,0,0,0.977675
2354,11-Mar-01,24:00:00,548.705691,0.056374,160.74646,160.74646,0,0,0.970001,0.056374,174.450003,174.450003,0,0,0.970005,0.056374,194.884572,194.884572,0,0,0.970012
2355,12-Mar-01,24:00:00,517.464116,0.058278,151.379703,151.379703,0,0,0.961748,0.058278,164.28982,164.28982,0,0,0.961752,0.058278,183.535373,183.535373,0,0,0.961758
2356,13-Mar-01,24:00:00,490.379277,0.063584,142.563515,142.563515,0,0,0.953192,0.063584,154.722255,154.722255,0,0,0.953195,0.063584,172.847099,172.847099,0,0,0.953202
2357,14-Mar-01,24:00:00,465.605501,0.062811,134.261212,134.261212,0,0,0.944178,0.062811,145.711923,145.711923,0,0,0.944181,0.062811,162.781263,162.781263,0,0,0.944188
2358,15-Mar-01,24:00:00,440.859424,0.036667,126.44244,126.44244,0,0,0.936866,0.036655,137.226317,137.226317,0,0,0.93687,0.036633,153.301615,153.301615,0,0,0.936878
2359,16-Mar-01,24:00:00,416.303784,0.059938,119.079002,119.079002,0,0,0.930179,0.059934,129.234874,129.234874,0,0,0.930185,0.059927,144.37402,144.37402,0,0,0.930195
2360,17-Mar-01,24:00:00,393.110736,0.044223,112.144377,112.144377,0,0,0.922602,0.044217,121.708817,121.708817,0,0,0.922608,0.044191,135.966327,135.966327,0,0,0.92262
2361,18-Mar-01,24:00:00,371.266053,0.071599,105.613593,105.613593,0,0,0.914449,0.071595,114.621044,114.621044,0,0,0.914456,0.071587,128.048261,128.048261,0,0,0.914471
2362,19-Mar-01,24:00:00,350.693432,0.065586,99.463133,99.463133,0,0,0.904515,0.065584,107.946031,107.946031,0,0,0.904523,0.065582,120.591307,120.591307,0,0,0.904538
2363,20-Mar-01,24:00:00,331.318865,0.064032,93.670849,93.670849,0,0,0.895121,0.064032,101.65974,101.65974,0,0,0.895128,0.064033,113.568612,113.568612,0,0,0.895144
2364,21-Mar-01,24:00:00,313.072586,0.067313,88.21588,88.21588,0,0,0.885803,0.067313,95.739535,95.739535,0,0,0.885811,0.067313,106.954888,106.954888,0,0,0.885827
2365,22-Mar-01,24:00:00,302.261318,0.032453,83.078585,83.078585,0,0,0.878828,0.032449,90.164095,90.164095,0,0,0.878836,0.032442,100.726317,100.726317,0,0,0.878852
2366,23-Mar-01,24:00:00,296.188148,0.052507,78.240462,78.240462,0,0,0.872895,0.052505,84.913345,84.913345,0,0,0.872903,0.052503,94.86047,94.86047,0,0,0.87292
2367,24-Mar-01,24:00:00,292.153667,0.020239,74.2977,73.68409,0.454147,0,0.884168,0.020234,89.87338,79.968374,0.41335,0,0.882591,0.020223,99.850448,89.336223,0.394665,0,0.882866
2368,25-Mar-01,24:00:00,317.645444,0.046483,71.280235,69.39306,0,0,0.931702,0.046474,99.748889,75.311376,0,0,0.925882,0.046461,91.892761,84.133684,0,0,0.923231
2369,26-Mar-01,24:00:00,263.835132,0.061024,65.495281,65.351921,0,0,0.931365,0.061024,72.172521,70.925581,0,0,0.925546,0.061024,79.234117,79.234117,0,0,0.922895
2370,27-Mar-01,24:00:00,247.09536,0.07263,61.546879,61.54612,0,0,0.925771,0.072618,66.795194,66.795194,0,0,0.919953,0.072596,74.619879,74.619879,0,0,0.917304
2371,28-Mar-01,24:00:00,234.804543,0.058173,57.961951,57.961951,0,0,0.916028,0.058169,62.905343,62.905343,0,0,0.910212,0.058162,70.274353,70.274353,0,0,0.907566
2372,29-Mar-01,24:00:00,223.450394,0.041609,54.586508,54.586508,0,0,0.908685,0.04161,59.242019,59.242019,0,0,0.902869,0.041609,66.181892,66.181892,0,0,0.900223
2373,30-Mar-01,24:00:00,212.766687,0.08848,51.407636,51.407636,0,0,0.900006,0.088469,55.792031,55.792031,0,0,0.894191,0.088448,62.327756,62.327756,0,0,0.891546
2374,31-Mar-01,24:00:00,202.705519,0.087483,48.413886,48.413886,0,0,0.887465,0.087464,52.542954,52.542954,0,0,0.881651,0.087431,58.698069,58.698069,0,0,0.87901
2375,1-Apr-01,24:00:00,193.230282,0.074202,45.59448,45.59448,0,0,0.875823,0.074187,49.483089,49.483089,0,0,0.870012,0.074158,55.279757,55.279757,0,0,0.867376
2376,2-Apr-01,24:00:00,184.756434,0.053626,42.939263,42.939263,0,0,0.866532,0.053608,46.601417,46.601417,0,0,0.860724,0.053572,52.060513,52.060513,0,0,0.858092
2377,3-Apr-01,24:00:00,179.998417,0.056416,40.438673,40.438673,0,0,0.858534,0.056401,43.88756,43.88756,0,0,0.852728,0.056373,49.028743,49.028743,0,0,0.850102
2378,4-Apr-01,24:00:00,179.669648,0.059825,38.083707,38.083707,0,0,0.850485,0.05981,41.331747,41.331747,0,0,0.844681,0.059784,46.17353,46.17353,0,0,0.842058
2379,5-Apr-01,24:00:00,177.049413,0.074965,35.865884,35.865884,0,0,0.840836,0.074953,38.924772,38.924772,0,0,0.835034,0.07492,43.484592,43.484592,0,0,0.832415
2380,6-Apr-01,24:00:00,171.389043,0.022812,33.777216,33.777216,0,0,0.833724,0.022805,36.657968,36.657968,0,0,0.827923,0.022792,40.952245,40.952245,0,0,0.82677
2381,7-Apr-01,24:00:00,165.800352,0.047657,31.810183,31.810183,0,0,0.828703,0.04764,34.523173,34.523173,0,0,0.822904,0.047617,38.567371,38.567371,0,0,0.826717
2382,8-Apr-01,24:00:00,159.673837,0.031914,29.957701,29.957701,0,0,0.822819,0.031906,32.512699,32.512699,0,0,0.817022,0.03189,36.321381,36.321381,0,0,0.824146
2383,9-Apr-01,24:00:00,153.816076,0.06186,28.2131,28.2131,0,0,0.816414,0.061849,30.619306,30.619306,0,0,0.810618,0.061828,34.206187,34.206187,0,0,0.817745
2384,10-Apr-01,24:00:00,148.294643,0.062639,26.570096,26.570096,0,0,0.807385,0.062627,28.836176,28.836176,0,0,0.801591,0.0626,32.214173,32.214173,0,0,0.808721
2385,11-Apr-01,24:00:00,143.094535,0.05006,25.022773,25.022773,0,0,0.799576,0.05005,27.156887,27.156887,0,0,0.793783,0.05003,30.338165,30.338165,0,0,0.800917
2386,12-Apr-01,24:00:00,138.646842,0.072417,23.56556,23.56556,0,0,0.790722,0.072405,25.575392,25.575392,0,0,0.78493,0.072382,28.571407,28.571407,0,0,0.792067
2387,13-Apr-01,24:00:00,134.982952,0.060225,22.193208,22.193208,0,0,0.78112,0.060214,24.085996,24.085996,0,0,0.775331,0.060193,26.907537,26.907537,0,0,0.782471
2388,14-Apr-01,24:00:00,131.187074,0.067945,20.900775,20.900775,0,0,0.771964,0.067934,22.683336,22.683336,0,0,0.766176,0.067913,25.340563,25.340563,0,0,0.773318
2389,15-Apr-01,24:00:00,127.14819,0.073082,19.683608,19.683608,0,0,0.762304,0.073071,21.362361,21.362361,0,0,0.756518,0.07305,23.864843,23.864843,0,0,0.763663
2390,16-Apr-01,24:00:00,123.298623,0.053229,18.537323,18.537323,0,0,0.752661,0.053222,20.118313,20.118313,0,0,0.746876,0.053206,22.475062,22.475062,0,0,0.754024
2391,17-Apr-01,24:00:00,119.67075,0.069357,17.457793,17.457793,0,0,0.747111,0.069343,18.946713,18.946713,0,0,0.741182,0.069313,21.166215,21.166215,0,0,0.745689
2392,18-Apr-01,24:00:00,116.254035,0.032912,16.44113,16.44113,0,0,0.741643,0.032904,17.843342,17.843342,0,0,0.735558,0.032899,19.93359,19.93359,0,0,0.738178
2393,19-Apr-01,24:00:00,113.036289,0.0529,15.483673,15.483673,0,0,0.735435,0.052892,16.804226,16.804226,0,0,0.729352,0.052874,18.772748,18.772748,0,0,0.731973
2394,20-Apr-01,24:00:00,129.24862,0.023661,15.948787,14.581973,0.397126,0,0.760703,0.023654,40.038428,15.825624,0.418818,0,0.757119,0.023646,34.729433,17.679507,0.379829,0,0.759206
2395,21-Apr-01,24:00:00,140.400323,0.072559,14.62388,13.732785,0,0,0.788343,0.072547,26.316252,14.904011,0,0,0.785359,0.072532,17.186372,16.649933,0,0,0.782412
2396,22-Apr-01,24:00:00,108.233293,0.073247,12.987957,12.933049,0,0,0.785483,0.073237,14.471267,14.036068,0,0,0.782501,0.07323,15.680315,15.680315,0,0,0.778898
2397,23-Apr-01,24:00:00,103.474486,0.082388,12.179887,12.179887,0,0,0.775463,0.082381,13.218671,13.218671,0,0,0.772483,0.082373,14.767165,14.767165,0,0,0.768329
2398,24-Apr-01,24:00:00,101.949848,0.09502,11.470585,11.470585,0,0,0.762888,0.095011,12.448875,12.448875,0,0,0.759909,0.095008,13.907191,13.907191,0,0,0.755755
2399,25-Apr-01,24:00:00,100.699568,0.096079,10.80259,10.80259,0,0,0.749158,0.096074,11.723909,11.723909,0,0,0.74618,0.096074,13.097299,13.097299,0,0,0.742027
2400,26-Apr-01,24:00:00,111.274598,0.098967,10.173496,10.173496,0,0,0.735475,0.09897,11.041161,11.041161,0,0,0.732498,0.098969,12.334571,12.334571,0,0,0.728345
2401,27-Apr-01,24:00:00,137.634293,0.075373,9.581037,9.581037,0,0,0.722724,0.075371,10.398174,10.398174,0,0,0.719746,0.075367,11.616262,11.616262,0,0,0.715593
2402,28-Apr-01,24:00:00,153.539474,0.069485,9.023081,9.023081,0,0,0.712785,0.069484,9.792631,9.792631,0,0,0.709808,0.06949,10.939783,10.939783,0,0,0.705655
2403,29-Apr-01,24:00:00,153.462947,0.091038,8.497617,8.497617,0,0,0.701141,0.091039,9.222352,9.222352,0,0,0.698164,0.091039,10.302699,10.302699,0,0,0.69401
2404,30-Apr-01,24:00:00,151.890721,0.094243,8.002754,8.002754,0,0,0.687813,0.094243,8.685284,8.685284,0,0,0.684836,0.094244,9.702716,9.702716,0,0,0.680682
2405,1-May-01,24:00:00,152.126968,0.091991,7.53671,7.53671,0,0,0.674491,0.091991,8.179492,8.179492,0,0,0.671514,0.091991,9.137674,9.137674,0,0,0.667361
2406,2-May-01,24:00:00,153.995316,0.095533,7.097806,7.097806,0,0,0.66117,0.095532,7.703155,7.703155,0,0,0.658193,0.09553,8.605537,8.605537,0,0,0.654039
2407,3-May-01,24:00:00,155.197271,0.089114,6.684461,6.684461,0,0,0.647666,0.089115,7.254558,7.254558,0,0,0.644689,0.089115,8.104389,8.104389,0,0,0.640536
2408,4-May-01,24:00:00,155.043923,0.109165,6.295189,6.295189,0,0,0.634025,0.109166,6.832085,6.832085,0,0,0.631048,0.109166,7.632426,7.632426,0,0,0.626895
2409,5-May-01,24:00:00,153.918355,0.10658,5.928585,5.928585,0,0,0.618485,0.106579,6.434215,6.434215,0,0,0.615508,0.106578,7.187948,7.187948,0,0,0.611355
2410,6-May-01,24:00:00,152.763744,0.107737,5.583331,5.583331,0,0,0.603143,0.107737,6.059516,6.059516,0,0,0.600166,0.107738,6.769354,6.769354,0,0,0.596013
2411,7-May-01,24:00:00,151.67127,0.107659,5.258183,5.258183,0,0,0.587637,0.107659,5.706637,5.706637,0,0,0.58466,0.10766,6.375138,6.375138,0,0,0.580506
2412,8-May-01,24:00:00,150.642185,0.114954,4.95197,4.95197,0,0,0.57178,0.114955,5.374308,5.374308,0,0,0.568803,0.114956,6.003878,6.003878,0,0,0.564649
2413,9-May-01,24:00:00,149.673019,0.114541,4.66359,4.66359,0,0,0.555416,0.114542,5.061333,5.061333,0,0,0.552439,0.114543,5.654239,5.654239,0,0,0.548285
2414,10-May-01,24:00:00,148.760293,0.108245,4.392003,4.392003,0,0,0.539367,0.108246,4.766583,4.766583,0,0,0.53639,0.108247,5.324962,5.324962,0,0,0.532236
2415,11-May-01,24:00:00,147.90072,0.112565,4.136233,4.136233,0,0,0.523808,0.112566,4.488999,4.488999,0,0,0.52083,0.112567,5.01486,5.01486,0,0,0.516677
2416,12-May-01,24:00:00,147.091205,0.08002,3.895357,3.895357,0,0,0.509825,0.080021,4.22758,4.22758,0,0,0.506847,0.080021,4.722817,4.722817,0,0,0.502693
2417,13-May-01,24:00:00,146.328832,0.084586,3.668509,3.668509,0,0,0.49827,0.084585,3.981385,3.981385,0,0,0.495292,0.084592,4.447782,4.447782,0,0,0.491137
2418,14-May-01,24:00:00,145.610856,0.080085,3.454872,3.454872,0,0,0.486347,0.080083,3.749527,3.749527,0,0,0.48337,0.080075,4.188763,4.188763,0,0,0.479215
2419,15-May-01,24:00:00,145.384286,0.049174,3.253675,3.253675,0,0,0.477169,0.049171,3.531171,3.531171,0,0,0.474192,0.049175,3.944828,3.944828,0,0,0.470037
2420,16-May-01,24:00:00,136.254232,0.098547,3.064196,3.064196,0,0,0.466595,0.098547,3.325532,3.325532,0,0,0.463619,0.098535,3.715099,3.715099,0,0,0.459465
2421,17-May-01,24:00:00,115.840338,0.112367,2.885751,2.885751,0,0,0.451904,0.112367,3.131868,3.131868,0,0,0.448927,0.112365,3.498749,3.498749,0,0,0.444774
2422,18-May-01,24:00:00,103.328485,0.110134,2.717698,2.717698,0,0,0.435642,0.110135,2.949482,2.949482,0,0,0.432666,0.110135,3.294997,3.294997,0,0,0.428513
2423,19-May-01,24:00:00,101.665219,0.116541,2.559431,2.559431,0,0,0.41947,0.116542,2.777717,2.777717,0,0,0.416493,0.116543,3.103111,3.103111,0,0,0.41234
2424,20-May-01,24:00:00,101.103492,0.117458,2.410382,2.410382,0,0,0.402667,0.117458,2.615956,2.615956,0,0,0.39969,0.11746,2.9224,2.9224,0,0,0.395537
2425,21-May-01,24:00:00,100.628994,0.12591,2.270012,2.270012,0,0,0.385475,0.125911,2.463614,2.463614,0,0,0.382498,0.125912,2.752213,2.752213,0,0,0.378345
2426,22-May-01,24:00:00,100.184608,0.120926,2.137817,2.137817,0,0,0.367891,0.120927,2.320144,2.320144,0,0,0.364914,0.120928,2.591936,2.591936,0,0,0.360761
2427,23-May-01,24:00:00,99.766205,0.126354,2.01332,2.01332,0,0,0.350283,0.126355,2.18503,2.18503,0,0,0.347306,0.126356,2.440994,2.440994,0,0,0.343153
2428,24-May-01,24:00:00,99.821765,0.121038,1.896073,1.896073,0,0,0.332492,0.121039,2.057783,2.057783,0,0,0.329515,0.12104,2.298841,2.298841,0,0,0.325362
2429,25-May-01,24:00:00,111.638722,0.103709,1.785654,1.785654,0,0,0.316251,0.10371,1.937947,1.937947,0,0,0.313274,0.103711,2.164967,2.164967,0,0,0.30912
2430,26-May-01,24:00:00,131.945149,0.108636,1.681666,1.681666,0,0,0.301167,0.108637,1.82509,1.82509,0,0,0.298189,0.108638,2.038889,2.038889,0,0,0.294036
2431,27-May-01,24:00:00,141.36948,0.082598,1.583733,1.583733,0,0,0.287951,0.082609,1.718805,1.718805,0,0,0.284972,0.082609,1.920153,1.920153,0,0,0.280818
2432,28-May-01,24:00:00,141.961978,0.104708,1.491504,1.491504,0,0,0.274315,0.104709,1.618709,1.618709,0,0,0.271336,0.10471,1.808332,1.808332,0,0,0.267182
2433,29-May-01,24:00:00,142.617531,0.110939,1.404645,1.404645,0,0,0.25875,0.110937,1.524443,1.524443,0,0,0.25577,0.110929,1.703023,1.703023,0,0,0.251617
